label,label_noisy
99,99
49,47
22,72
56,56
67,67
13,13
97,97
6,6
19,19
76,76
65,65
9,9
71,71
63,63
71,71
18,22
55,55
34,65
18,18
0,50
56,35
23,9
75,75
70,37
78,78
45,11
66,64
91,88
25,25
58,35
90,90
29,40
68,68
35,35
54,54
77,77
97,46
0,0
70,71
75,75
60,7
65,65
5,5
58,58
82,82
49,20
61,91
28,28
44,44
56,26
82,82
61,61
43,43
20,62
38,96
85,85
87,76
49,52
85,37
24,24
7,28
88,81
40,61
38,38
72,72
56,56
4,24
81,81
98,98
97,97
14,14
46,68
23,23
89,89
86,86
83,83
54,54
27,62
41,41
96,21
1,3
81,81
79,79
30,30
17,39
14,14
67,67
20,20
54,54
92,16
33,33
57,57
65,65
49,18
71,3
59,67
85,85
22,22
31,31
85,85
17,17
42,42
62,46
26,75
60,60
27,74
57,57
19,19
97,81
88,88
10,10
31,25
23,23
84,68
74,74
63,63
94,12
77,77
90,90
60,60
5,5
1,1
61,61
95,67
32,32
95,95
57,57
32,69
23,23
39,38
45,45
41,26
69,47
89,47
45,23
47,5
57,73
11,11
48,48
74,43
2,40
11,34
95,95
50,14
37,11
59,59
71,71
84,65
89,89
84,84
70,57
16,16
71,71
8,42
48,48
31,31
98,98
32,32
2,51
74,74
62,62
71,49
90,90
34,34
51,51
0,0
12,12
26,26
57,57
62,31
57,57
31,31
65,33
32,81
16,81
35,7
98,98
11,11
87,92
38,90
52,33
89,89
40,40
76,76
7,7
54,54
76,76
30,60
59,32
84,84
3,3
91,91
46,46
65,55
43,43
49,46
6,25
33,33
5,67
14,14
77,54
44,44
68,84
82,82
94,94
66,66
73,73
56,35
89,75
53,53
22,6
69,29
77,77
84,84
20,20
98,98
4,4
69,69
79,79
40,40
45,87
1,1
56,56
65,6
51,51
5,5
80,80
54,54
92,27
4,4
23,23
60,60
81,81
77,77
73,73
98,98
0,0
14,67
9,17
44,85
27,27
8,8
43,0
74,74
46,21
94,94
86,37
30,30
61,61
57,57
11,53
81,81
25,58
81,53
70,95
29,61
27,7
3,26
71,71
53,53
48,41
19,66
80,36
57,77
19,38
59,86
25,25
56,17
74,74
32,27
98,98
37,37
13,13
45,9
12,12
80,47
64,64
16,16
17,17
24,24
30,34
25,25
96,27
37,13
5,5
98,85
31,2
94,94
5,5
29,51
66,66
51,55
6,6
67,93
50,50
68,68
27,27
62,62
89,89
5,86
11,11
13,5
66,66
55,55
15,15
62,62
74,74
31,31
93,93
59,59
1,61
97,97
32,95
39,39
41,41
62,62
71,71
70,34
98,35
41,41
42,42
70,70
3,3
35,37
90,76
22,22
50,50
61,61
66,66
92,92
53,86
12,46
84,50
33,33
57,79
93,93
79,79
69,21
53,53
9,9
19,89
6,6
20,20
76,76
5,5
98,53
92,92
78,78
93,20
79,65
21,43
51,8
74,2
76,76
56,56
75,75
27,36
22,22
37,28
16,56
72,72
81,81
36,17
48,48
13,13
56,56
70,70
0,0
63,63
90,90
53,95
29,29
64,64
2,2
83,83
63,48
89,89
14,62
66,66
95,95
65,65
85,85
5,5
7,24
58,35
61,61
42,50
59,59
37,60
12,12
42,6
66,46
71,71
40,98
63,63
45,45
19,27
33,33
55,55
26,57
0,0
60,60
72,72
4,35
63,91
76,76
46,60
64,64
96,15
69,38
64,64
75,36
33,77
36,36
26,26
62,62
18,18
48,48
50,50
36,62
26,26
28,17
71,71
76,80
45,45
52,25
65,65
59,2
41,41
69,87
15,15
87,87
50,50
11,11
71,71
36,36
84,51
73,68
46,46
83,83
12,12
79,79
54,54
50,50
75,75
72,1
37,37
91,91
19,19
82,82
22,15
41,41
53,35
14,14
15,23
84,42
11,11
35,25
83,83
36,84
17,17
74,65
26,98
46,46
97,89
85,85
98,98
10,10
63,63
72,72
93,93
45,23
95,95
68,68
14,62
62,32
73,73
62,62
11,33
23,23
24,24
97,97
32,32
78,29
29,34
54,33
20,92
41,41
88,88
34,34
87,87
62,62
29,29
0,0
4,3
31,31
50,50
33,33
5,5
8,26
48,48
71,71
71,78
94,94
5,5
15,91
16,16
98,2
29,29
42,42
68,74
40,40
95,85
85,5
64,44
40,40
24,24
3,3
11,11
79,79
10,10
3,3
73,73
22,22
28,70
70,70
94,94
42,29
14,14
4,4
18,18
86,7
4,4
32,52
38,30
24,24
65,65
75,75
1,1
7,0
99,99
58,58
8,87
67,71
10,34
44,44
98,98
88,88
31,31
83,83
63,63
59,59
34,5
81,81
54,54
28,28
76,80
84,84
44,31
88,88
59,59
65,86
8,42
91,73
51,51
42,9
23,23
20,91
26,26
77,27
77,77
4,4
84,40
4,93
8,8
60,60
41,41
96,96
54,54
30,87
51,41
35,89
11,30
18,18
47,46
89,89
63,63
6,99
32,10
26,26
30,24
42,42
67,81
7,7
12,12
1,56
37,37
30,30
53,53
98,55
76,76
8,8
36,8
67,67
91,89
67,67
33,33
82,29
93,93
84,84
52,52
84,72
90,24
7,45
33,33
78,78
66,66
9,90
12,12
27,27
44,44
18,28
63,40
75,74
95,24
50,50
59,59
63,38
45,45
28,28
19,19
50,31
7,37
27,25
92,92
53,53
64,64
53,59
41,41
44,20
39,39
73,60
61,25
43,43
80,26
35,90
85,85
71,29
21,21
36,36
53,53
67,70
90,90
74,58
34,34
14,7
46,90
55,55
37,37
80,99
73,73
86,25
12,97
44,44
75,75
24,24
67,43
24,12
80,64
51,34
5,73
71,13
53,11
90,90
74,74
49,49
51,51
73,62
17,49
67,27
54,14
54,54
54,54
81,81
2,2
64,73
90,90
35,35
24,24
71,71
92,71
38,38
8,8
90,90
15,15
50,50
44,44
88,34
68,68
47,47
84,84
64,39
80,36
34,12
51,51
85,85
52,52
1,1
61,61
26,77
48,86
24,22
7,69
78,78
82,87
87,91
13,13
68,68
49,24
90,90
77,77
82,48
54,54
32,32
98,98
49,49
4,18
50,76
15,15
93,93
41,44
37,87
89,89
24,24
19,19
80,80
8,8
6,42
59,75
13,13
12,12
31,31
77,54
9,9
71,27
56,56
97,97
63,63
48,42
90,56
15,15
10,10
3,72
65,65
13,13
19,73
54,23
58,93
4,22
63,63
63,63
31,5
26,71
68,22
86,86
45,45
93,93
94,94
87,87
24,29
60,70
38,38
80,63
2,15
47,47
54,54
2,72
15,15
87,87
6,6
45,11
40,40
93,94
4,21
69,69
93,19
23,23
51,51
20,20
58,40
80,80
5,44
30,52
88,88
41,41
76,76
63,0
7,7
74,89
75,75
45,45
80,47
93,10
68,21
52,52
55,17
46,46
44,44
12,12
54,54
88,91
5,5
56,56
26,46
40,16
59,59
0,25
27,27
74,74
81,43
18,91
33,77
86,65
68,71
95,95
67,96
78,78
11,11
45,45
61,61
16,16
80,80
15,15
8,8
41,41
25,41
83,83
70,97
37,71
75,75
93,69
26,26
78,75
51,51
35,49
98,24
80,50
38,38
59,59
15,15
66,66
18,18
74,74
12,12
58,10
90,88
62,62
19,19
21,21
52,81
40,40
3,3
17,17
27,78
60,60
13,13
52,52
99,83
8,8
98,13
34,34
28,28
97,86
54,54
82,16
94,94
49,49
31,68
16,34
21,21
4,7
35,54
95,94
94,94
89,89
41,41
4,4
50,57
53,53
98,98
86,86
65,65
65,65
31,31
29,43
79,79
43,43
9,7
6,6
7,7
80,80
29,29
3,3
38,31
85,97
91,91
98,98
28,27
50,50
70,70
33,65
21,21
48,48
60,60
19,19
50,36
3,3
63,63
25,35
59,59
86,71
77,5
92,92
1,1
38,38
72,14
24,70
85,85
3,96
1,1
5,5
89,3
25,25
10,10
67,8
48,23
92,92
62,94
26,57
21,71
8,23
58,26
58,58
12,87
46,46
53,53
11,11
34,34
12,8
71,71
85,54
64,64
44,44
9,9
64,64
20,20
59,59
75,79
26,21
45,33
25,25
20,36
12,45
77,77
5,5
94,94
27,27
40,40
73,83
95,4
67,67
44,13
34,34
81,81
1,1
24,24
85,85
15,0
37,37
15,85
82,26
28,48
80,28
69,37
84,84
91,91
41,40
7,7
56,97
5,5
81,81
83,80
16,16
6,6
40,17
64,64
12,12
15,4
69,65
3,3
58,73
73,57
72,79
20,20
53,52
53,69
66,81
81,81
43,11
52,45
71,14
17,44
49,82
94,12
31,27
61,61
38,38
86,40
79,55
5,5
22,83
45,50
28,28
33,13
39,62
34,34
38,38
79,95
54,54
98,73
17,17
74,74
18,8
35,35
44,3
8,8
24,22
64,68
28,92
37,37
94,94
37,37
84,84
69,74
94,10
33,33
56,30
66,66
19,8
25,24
34,81
46,84
6,17
76,31
90,80
30,92
71,71
5,5
29,29
81,81
99,99
94,94
70,18
86,86
23,23
25,52
93,93
10,10
71,96
30,9
96,96
77,85
39,39
57,57
24,24
90,3
95,95
75,75
42,42
57,2
90,42
84,84
14,11
20,19
24,24
57,93
61,37
84,84
5,5
2,61
80,45
86,86
74,28
42,42
60,60
7,7
11,2
47,47
11,74
25,25
30,30
59,59
24,40
38,38
60,60
69,69
51,8
56,17
26,28
64,5
91,42
56,56
91,91
29,29
91,97
64,64
27,35
78,51
25,25
42,59
49,49
15,15
55,55
50,50
33,41
92,92
33,33
99,99
34,76
9,46
61,90
17,44
64,64
8,57
37,37
86,86
21,24
33,58
15,14
92,5
59,59
41,22
8,2
1,1
61,61
52,52
95,2
71,78
43,41
59,68
76,76
90,91
85,85
74,74
98,89
54,77
61,61
10,10
70,12
24,99
41,41
74,15
27,27
44,44
15,15
10,10
72,72
75,75
23,23
49,17
7,7
57,57
33,48
15,15
58,50
18,18
27,27
6,50
6,6
24,75
52,52
90,90
85,22
11,11
71,44
90,52
51,51
70,70
49,49
44,44
30,30
37,37
17,49
94,94
59,1
45,4
57,57
78,83
47,32
43,43
33,37
94,94
37,37
75,75
0,90
67,67
47,48
80,80
60,72
27,57
31,89
41,11
57,57
57,57
4,4
3,47
88,81
50,50
99,69
81,55
62,62
60,67
48,48
10,10
80,0
62,99
35,35
90,90
3,3
24,81
1,32
3,54
52,52
50,50
66,66
37,37
71,71
33,33
82,82
61,15
28,28
85,85
2,2
47,47
6,6
79,27
52,24
25,25
47,47
89,50
21,18
68,68
42,42
36,36
15,15
69,69
72,72
55,94
23,23
36,36
64,64
47,47
57,9
90,44
90,90
97,97
87,87
35,35
69,58
65,65
77,46
35,35
83,83
62,62
2,95
31,31
50,50
6,6
72,72
56,56
21,21
47,47
64,51
2,2
26,26
85,85
91,91
72,49
79,16
30,25
1,60
88,88
95,95
55,55
64,64
34,22
24,24
28,64
97,97
87,87
23,44
83,83
17,4
91,91
52,52
15,15
12,42
4,51
75,75
70,70
32,32
97,97
39,39
5,5
77,77
47,47
65,56
52,77
58,58
33,2
61,28
16,42
90,86
42,42
13,21
8,8
87,87
32,39
52,52
74,74
9,9
16,16
62,62
5,5
92,92
35,1
14,14
32,44
16,0
97,97
6,4
26,26
33,94
47,98
88,88
4,4
20,20
41,41
97,97
27,27
98,98
57,57
64,64
84,53
26,26
12,12
2,2
13,13
42,35
16,16
27,27
56,58
2,82
73,26
47,47
49,49
23,23
88,88
85,6
89,70
16,94
71,71
21,56
27,16
67,67
93,93
35,35
10,10
93,93
89,89
17,17
26,26
2,56
12,12
61,61
52,52
1,1
86,46
64,27
78,80
9,9
51,19
65,65
92,92
89,89
13,13
8,55
20,20
64,64
19,19
56,37
96,96
68,68
92,92
31,76
20,20
0,0
93,93
37,37
68,15
58,58
16,16
29,50
65,65
14,24
2,2
95,95
58,58
33,33
48,66
78,0
1,76
59,88
29,26
51,6
69,69
96,96
87,87
19,19
22,22
35,35
46,94
82,45
68,68
42,59
83,83
5,78
18,57
98,98
46,46
56,84
24,24
47,47
44,44
85,85
77,77
58,96
55,55
35,52
46,24
99,99
35,35
55,55
53,53
9,9
12,12
36,87
2,2
78,82
69,69
43,51
84,25
87,87
48,48
36,36
84,43
54,54
18,20
92,92
26,70
4,4
93,93
62,62
2,95
70,70
10,10
16,96
2,2
14,14
52,52
21,21
98,98
29,29
55,55
80,80
13,13
46,46
60,36
26,26
51,29
91,95
82,82
73,60
37,37
11,51
65,65
56,56
82,82
28,28
24,59
89,66
63,63
63,63
3,2
25,25
59,59
64,64
4,4
14,0
66,66
40,10
58,58
65,67
14,14
7,7
64,90
34,37
59,59
27,26
86,73
48,45
81,90
99,32
83,83
73,56
19,19
62,39
52,52
60,60
34,34
41,95
36,36
25,25
21,43
90,90
85,85
51,48
24,24
17,17
3,3
9,50
75,75
48,48
48,48
52,52
21,21
32,32
34,34
99,99
28,28
92,92
67,97
5,5
16,0
25,25
79,79
66,66
0,80
47,47
7,56
65,65
44,44
13,13
17,17
11,11
71,3
31,98
10,10
40,40
13,13
46,46
1,1
51,51
3,3
77,77
86,86
45,45
80,41
59,20
56,63
86,65
18,43
16,64
69,69
6,6
26,26
87,87
2,2
8,8
11,11
85,85
84,84
31,86
36,5
46,46
6,55
86,86
75,1
20,23
25,25
36,36
57,57
53,53
95,95
98,71
95,95
95,29
55,58
58,58
21,77
87,87
32,57
90,90
37,37
69,69
42,42
63,63
84,84
93,76
30,25
47,47
72,49
28,65
80,80
94,94
46,12
23,79
85,53
41,11
2,2
91,54
22,48
60,20
41,68
96,96
52,52
78,78
36,50
20,20
73,73
67,67
50,84
93,64
37,14
31,56
40,40
91,91
30,30
50,10
33,44
25,25
35,15
70,54
89,22
0,0
37,37
10,68
8,8
28,28
79,79
55,20
70,70
92,92
3,3
76,76
57,92
35,35
63,37
47,47
32,32
27,98
11,11
60,60
62,74
66,31
81,94
33,33
33,15
97,97
92,85
89,89
98,98
79,79
8,76
98,66
5,53
96,96
83,12
73,63
77,77
57,10
89,89
38,38
85,85
68,68
73,33
47,47
23,81
24,24
6,6
99,99
41,99
1,1
18,18
0,0
10,10
21,21
40,40
61,94
46,46
81,81
94,4
64,64
22,93
93,93
36,36
99,35
4,4
31,66
29,29
93,43
53,40
71,71
96,96
78,78
82,25
22,20
7,25
87,87
64,22
69,69
74,12
99,99
67,55
81,9
63,49
85,85
64,64
94,68
7,7
40,40
8,8
7,7
30,30
31,31
14,14
40,68
73,73
27,27
86,86
9,9
71,71
83,74
65,65
38,38
66,43
28,49
46,46
64,62
49,49
14,14
14,52
84,84
14,14
17,17
31,31
37,33
12,12
84,41
66,3
2,43
21,93
40,30
85,85
56,22
97,30
70,90
85,85
43,43
35,35
85,85
55,55
7,77
57,57
40,40
85,85
19,19
53,88
98,90
61,61
22,21
39,39
39,27
85,45
62,62
1,1
75,75
49,98
71,65
85,85
32,32
85,85
40,40
21,9
45,66
3,3
63,58
35,35
32,32
27,52
23,23
49,49
37,37
86,86
49,49
10,10
30,30
55,55
50,57
3,3
54,54
92,92
73,73
23,23
94,94
71,70
69,69
9,32
1,1
22,22
53,53
37,90
66,66
56,56
37,37
31,31
97,96
99,99
69,87
79,79
49,49
81,81
0,0
49,52
31,31
38,38
41,19
12,26
11,11
20,20
50,54
51,65
36,0
84,84
77,32
73,73
47,47
92,92
89,89
27,75
79,79
71,13
33,20
96,39
64,5
37,27
44,33
51,51
59,59
45,45
73,73
11,36
49,49
62,0
48,48
69,69
94,94
43,9
39,39
28,28
62,23
30,30
28,45
64,4
85,85
41,41
52,52
94,18
17,17
39,39
40,89
63,1
90,90
51,51
61,61
98,16
36,58
48,18
57,57
70,70
80,94
65,27
34,34
73,73
67,67
56,35
66,66
80,28
68,68
83,78
43,43
57,57
87,87
21,21
61,85
28,28
66,53
42,42
27,27
40,40
10,10
14,5
47,83
5,5
83,30
26,53
38,74
60,74
53,53
83,83
2,2
86,86
60,60
78,9
7,7
85,85
66,66
96,96
55,94
49,49
76,76
38,38
80,80
32,32
24,68
44,66
1,14
21,21
19,50
57,46
49,49
79,79
43,43
5,5
84,84
81,81
86,86
53,53
3,3
51,9
34,34
46,46
45,21
80,87
7,7
10,10
43,43
60,60
41,86
28,28
96,96
88,88
23,23
20,20
58,58
53,39
15,58
98,98
47,4
86,8
52,52
30,64
35,35
88,85
21,21
53,53
28,28
19,19
73,85
78,78
3,3
30,6
38,38
36,40
87,87
55,55
5,5
11,11
83,83
3,16
62,38
11,11
65,20
37,25
85,78
90,90
23,23
4,31
54,54
54,83
74,74
50,15
18,18
18,67
58,58
80,80
25,85
26,26
46,15
14,14
51,51
7,7
49,49
73,73
29,29
66,66
33,5
55,11
68,70
66,66
52,52
57,57
19,68
24,24
38,38
55,88
44,38
3,3
70,70
85,4
63,63
72,72
29,12
40,91
70,44
78,78
42,42
43,43
47,3
13,13
32,32
26,26
91,14
41,57
51,58
46,86
80,16
14,14
90,18
26,48
56,39
12,12
74,74
44,68
94,94
92,92
78,78
87,24
50,50
99,99
32,91
67,84
94,94
21,76
53,13
7,7
40,40
48,53
0,0
28,28
15,15
22,22
50,50
36,36
44,57
34,34
70,70
12,12
20,20
30,30
42,18
61,18
91,91
66,84
60,52
5,18
6,6
27,27
77,32
32,90
66,66
91,17
61,3
48,79
27,27
28,59
64,63
70,70
59,59
0,0
69,69
64,64
44,66
32,32
38,38
0,64
33,33
71,4
45,45
30,0
82,97
96,53
82,20
96,59
67,1
94,94
31,36
3,46
64,71
41,41
96,96
80,80
18,18
21,85
15,15
18,18
33,33
10,65
18,18
55,55
94,94
58,72
70,70
99,74
32,78
38,38
58,99
30,37
35,35
75,75
68,57
94,94
72,6
62,39
44,44
40,25
25,9
27,27
78,63
76,76
4,4
27,27
22,22
35,99
80,16
20,8
11,11
94,27
26,38
1,17
87,87
18,18
42,6
43,43
81,81
89,89
48,48
8,8
10,10
4,4
33,57
80,80
20,20
51,51
23,23
31,84
94,94
23,23
91,34
73,67
49,49
33,30
71,45
87,87
16,16
79,67
43,86
84,84
6,96
66,66
29,29
28,22
96,96
54,71
13,13
20,71
69,69
72,72
78,78
58,58
63,63
99,99
73,73
51,51
86,86
97,97
96,22
78,62
0,0
91,91
54,54
71,71
16,16
51,41
58,34
9,93
34,45
6,6
38,38
36,13
46,46
20,62
13,10
20,20
77,64
62,62
16,20
88,16
87,17
57,57
97,97
45,45
1,1
77,77
83,25
47,3
2,39
41,52
68,23
18,75
75,75
38,38
70,70
38,38
16,16
96,42
92,92
57,25
88,79
95,52
61,61
57,57
66,66
64,64
52,52
24,24
59,59
35,35
25,25
13,90
18,18
20,20
64,64
21,21
13,13
19,83
3,3
34,88
96,82
54,54
53,53
38,48
37,37
62,62
46,46
11,11
53,53
97,32
3,52
4,68
43,43
89,89
90,73
44,44
63,63
11,11
63,31
96,21
46,46
74,41
70,70
86,86
15,15
93,93
34,34
29,29
63,63
2,2
29,29
95,95
41,66
37,37
85,85
63,8
95,51
49,49
21,83
68,68
68,68
98,80
67,67
55,55
83,2
63,42
44,44
20,20
44,72
14,14
58,58
76,76
22,22
82,5
68,68
54,54
36,36
39,63
20,39
14,14
25,25
97,97
56,56
64,64
56,56
84,83
85,92
19,75
57,57
4,82
76,82
67,76
63,91
3,3
88,21
76,5
35,35
21,21
18,81
14,14
89,89
33,71
72,72
5,46
17,17
67,40
76,76
1,1
58,55
61,91
48,61
80,59
76,76
22,12
85,85
63,4
51,51
37,37
67,66
29,32
47,80
60,60
38,38
76,82
92,92
25,25
71,54
18,18
39,58
64,4
27,27
18,18
42,42
83,45
92,41
68,68
67,6
40,40
41,14
18,18
51,51
85,59
84,39
39,39
60,20
90,90
58,58
35,35
62,62
83,25
39,59
47,47
46,46
61,61
59,78
99,19
47,47
64,64
8,8
27,27
69,69
81,81
78,78
56,56
49,85
64,64
84,84
90,90
28,28
72,96
22,75
79,79
8,8
56,61
18,18
32,47
5,5
5,28
2,2
73,82
67,67
76,76
49,49
83,83
17,17
13,13
4,4
58,58
16,16
53,17
61,61
79,79
84,93
41,82
58,58
58,13
40,40
23,23
33,33
30,30
29,29
29,29
51,16
54,54
43,34
76,28
36,62
63,85
16,16
23,23
44,38
43,40
32,32
28,28
46,46
78,65
99,99
43,45
3,86
95,95
63,17
27,27
2,62
92,92
46,46
89,89
67,67
88,88
1,1
56,39
38,38
16,16
29,29
44,44
74,74
87,71
78,32
96,96
56,40
68,15
49,49
9,9
95,95
85,85
55,55
2,2
51,51
34,34
66,87
55,55
53,82
69,69
38,26
98,98
74,74
75,43
0,0
58,58
80,80
38,38
16,24
38,38
74,74
4,71
13,13
71,71
39,39
55,55
37,56
4,49
53,68
96,96
48,48
84,84
35,35
99,42
68,71
79,55
72,29
94,94
96,96
77,77
77,77
38,38
9,44
37,37
72,72
87,87
75,74
80,80
59,59
62,62
65,65
8,58
67,29
40,40
97,97
32,23
52,52
14,14
42,48
41,41
37,37
87,65
39,39
53,53
73,88
59,15
77,5
73,73
70,70
16,16
68,68
55,55
32,32
99,99
87,41
70,70
1,44
35,75
73,59
28,28
78,78
62,62
22,58
94,94
15,15
0,0
97,93
81,70
53,53
98,98
35,35
28,28
69,10
97,97
28,28
67,22
64,64
34,15
70,70
45,45
75,75
73,38
30,30
71,71
80,95
63,63
85,85
49,49
43,12
6,67
78,75
20,20
89,89
74,74
25,25
11,11
91,91
99,84
82,82
23,23
14,14
21,53
56,56
86,95
19,19
71,71
47,47
14,14
77,77
58,58
55,80
8,8
40,40
71,71
42,42
0,0
97,68
10,53
41,41
53,80
72,72
32,32
12,97
63,83
84,84
4,4
91,91
83,83
51,51
85,85
2,2
45,45
3,3
76,24
63,63
34,96
61,7
17,6
4,4
99,26
21,21
3,52
60,89
32,32
79,79
7,79
60,60
76,11
76,26
63,63
97,97
40,40
27,27
80,80
13,13
33,33
45,45
77,77
41,41
71,30
53,53
55,55
73,73
65,70
31,69
4,4
40,40
70,70
22,22
34,58
2,22
52,52
18,18
87,31
66,66
20,10
70,70
53,53
20,28
99,29
33,33
76,76
3,28
46,46
54,54
49,49
40,40
69,29
38,38
35,36
9,9
75,75
32,89
58,58
31,38
35,35
53,79
79,79
90,90
62,62
75,75
24,24
91,7
3,21
55,55
35,22
91,70
89,89
64,49
66,54
7,7
73,73
61,61
79,79
56,56
68,33
20,56
58,58
5,5
88,88
48,48
52,1
90,90
59,59
15,15
77,77
1,1
61,61
68,3
29,29
42,46
28,28
15,15
66,66
28,74
94,94
57,57
80,35
36,36
34,20
32,24
83,83
94,94
41,41
38,38
13,13
64,51
47,47
95,90
95,95
15,15
3,78
9,94
51,51
52,52
20,20
10,10
83,3
33,33
26,22
73,45
19,45
52,89
90,0
65,65
71,15
68,30
53,73
36,36
31,31
33,33
4,4
28,69
64,69
63,48
70,19
84,84
78,78
64,64
82,82
78,92
6,6
7,7
29,91
9,9
11,43
8,77
50,98
4,4
83,83
81,91
76,76
62,62
27,31
33,33
7,56
87,87
7,7
27,28
23,23
45,83
45,45
15,15
76,76
58,55
58,15
43,43
61,57
29,10
63,91
18,59
11,11
98,28
19,40
75,54
7,7
10,10
23,65
64,36
24,24
88,19
5,5
64,64
83,83
71,71
13,54
30,12
79,94
99,99
36,36
98,59
55,55
38,38
1,31
45,45
21,71
12,12
92,92
43,43
47,38
52,14
34,99
87,71
7,7
8,8
12,79
23,50
98,0
61,85
99,99
54,2
22,22
0,83
89,85
44,44
30,30
71,71
77,77
13,13
77,48
79,79
97,97
29,29
31,31
99,99
39,75
90,90
61,61
4,29
99,99
15,61
51,51
82,67
87,87
59,59
28,28
86,86
80,14
84,84
95,95
32,50
37,80
28,28
73,73
78,78
47,47
26,9
72,72
89,58
80,80
0,23
79,6
86,86
81,76
88,73
58,7
91,18
63,63
82,82
75,83
60,84
18,18
81,81
35,35
66,66
89,89
24,24
46,46
16,16
35,35
22,5
30,58
99,99
53,26
27,35
26,26
77,77
73,73
99,16
65,66
55,55
94,48
14,92
42,42
44,85
30,59
26,19
81,81
55,38
9,9
88,50
33,72
15,1
7,62
50,25
68,68
57,57
10,10
10,42
12,12
16,96
11,11
53,53
77,83
19,43
84,35
60,60
99,49
54,32
85,85
78,78
20,20
30,68
14,3
29,29
43,43
50,16
57,90
26,90
81,7
20,20
51,88
92,92
85,85
89,77
33,33
96,96
30,30
29,29
93,93
84,84
91,19
17,17
55,55
19,19
26,26
92,92
74,2
31,31
41,6
78,25
4,4
77,11
33,33
56,71
31,20
75,83
80,80
86,23
7,89
94,94
11,11
26,36
55,29
17,17
55,36
82,71
34,34
79,79
1,1
90,90
45,45
22,22
74,74
14,14
22,22
62,82
74,74
58,76
28,38
90,51
52,5
91,47
36,45
35,35
40,47
0,0
76,76
67,67
78,22
61,61
97,73
48,48
35,8
36,36
70,70
10,78
69,69
4,39
72,90
64,64
17,38
88,88
36,46
7,54
71,71
88,69
69,69
55,55
85,61
83,83
40,40
80,80
90,90
82,71
14,14
59,59
38,2
24,24
97,51
40,40
79,79
88,97
39,32
