label,label_noisy
14,14
62,62
73,73
62,46
11,11
23,23
24,24
97,53
32,21
78,55
29,18
54,54
20,20
41,41
88,4
34,34
87,87
62,62
29,95
0,0
4,4
31,47
50,50
33,0
5,5
8,8
48,15
71,71
71,71
94,94
5,5
15,15
16,12
98,98
29,29
42,42
68,68
40,20
95,42
85,85
64,64
40,18
24,24
3,3
11,11
79,81
10,10
3,63
73,12
22,22
28,77
70,54
94,94
42,41
14,58
4,0
18,18
86,32
4,4
32,54
38,38
24,52
65,26
75,75
1,89
7,7
99,28
58,58
8,8
67,13
10,10
44,48
98,98
88,88
31,71
83,83
63,16
59,71
34,15
81,43
54,68
28,28
76,75
84,84
44,44
88,26
59,32
65,65
8,8
91,91
51,60
42,42
23,67
20,3
26,26
77,77
77,77
4,4
84,84
4,4
8,8
60,87
41,41
96,96
54,54
30,88
51,51
35,69
11,84
18,18
47,55
89,10
63,63
6,6
32,32
26,26
30,30
42,74
67,67
7,94
12,12
1,37
37,37
30,88
53,27
98,98
76,76
8,8
36,36
67,27
91,95
67,67
33,33
82,72
93,93
84,8
52,52
84,84
90,95
7,3
33,12
78,78
66,66
9,9
12,12
27,67
44,44
18,96
63,0
75,75
95,95
50,87
59,68
63,63
45,45
28,28
19,19
50,50
7,7
27,27
92,92
53,53
64,64
53,95
41,41
44,62
39,39
73,89
61,61
43,43
80,2
35,35
85,13
71,71
21,21
36,36
53,53
67,11
90,90
74,87
34,34
14,6
46,7
55,55
37,37
80,68
73,73
86,86
12,6
44,45
75,75
24,52
67,67
24,24
80,80
51,83
5,5
71,71
53,53
90,31
74,74
49,49
51,23
73,27
17,17
67,67
54,54
54,68
54,54
81,81
2,2
64,64
90,90
35,35
24,62
71,52
92,92
38,38
8,67
90,90
15,15
50,38
44,44
88,88
68,53
47,47
84,62
64,59
80,87
34,74
51,51
85,72
52,52
1,1
61,61
26,26
48,48
24,24
7,88
78,77
82,82
87,87
13,2
68,68
49,49
90,69
77,39
82,82
54,54
32,57
98,98
49,81
4,4
50,50
15,15
93,93
41,41
37,37
89,77
24,52
19,12
80,80
8,8
6,84
59,18
13,56
12,12
31,31
77,77
9,9
71,1
56,56
97,97
63,63
48,48
90,90
15,15
10,29
3,3
65,17
13,10
19,19
54,16
58,19
4,90
63,97
63,63
31,31
26,26
68,68
86,13
45,45
93,76
94,52
87,0
24,26
60,60
38,38
80,80
2,89
47,47
54,88
2,2
15,15
87,87
6,6
45,45
40,12
93,93
4,7
69,69
93,43
23,43
51,51
20,10
58,58
80,83
5,5
30,30
88,66
41,41
76,76
63,63
7,7
74,63
75,75
45,29
80,80
93,93
68,68
52,38
55,55
46,46
44,44
12,82
54,89
88,88
5,5
56,56
26,10
40,40
59,59
0,0
27,27
74,85
81,81
18,18
33,33
86,18
68,68
95,95
67,98
78,78
11,36
45,45
61,61
16,81
80,80
15,15
8,8
41,4
25,88
83,83
70,44
37,67
75,75
93,35
26,26
78,78
51,51
35,99
98,58
80,80
38,38
59,59
15,15
66,75
18,18
74,74
12,6
58,58
90,90
62,48
19,71
21,52
52,52
40,40
3,3
17,17
27,27
60,60
13,13
52,52
99,85
8,8
98,98
34,34
28,65
97,97
54,54
82,82
94,49
49,32
31,31
16,52
21,21
4,4
35,35
95,95
94,94
89,89
41,41
4,4
50,87
53,53
98,98
86,32
65,65
65,65
31,69
29,25
79,79
43,43
9,9
6,6
7,25
80,67
29,46
3,3
38,20
85,34
91,91
98,61
28,28
50,50
70,70
33,33
21,21
48,48
60,60
19,19
50,50
3,3
63,63
25,38
59,59
86,86
77,45
92,92
1,1
38,62
72,72
24,82
85,85
3,99
1,3
5,5
89,62
25,40
10,10
67,10
48,17
92,92
62,61
26,26
21,21
8,8
58,15
58,58
12,12
46,46
53,53
11,11
34,34
12,12
71,71
85,85
64,84
44,53
9,9
64,10
20,20
59,59
75,71
26,26
45,45
25,25
20,20
12,12
77,20
5,5
94,94
27,27
40,40
73,66
95,18
67,67
44,25
34,34
81,81
1,1
24,24
85,56
15,26
37,37
15,58
82,80
28,42
80,80
69,69
84,84
91,91
41,41
7,7
56,66
5,12
81,81
83,83
16,12
6,6
40,40
64,11
12,12
15,15
69,69
3,3
58,51
73,27
72,72
20,20
53,53
53,28
66,66
81,66
43,43
52,52
71,59
17,17
49,49
94,94
31,31
61,76
38,40
86,30
79,79
5,75
22,97
45,52
28,28
33,2
39,39
34,34
38,26
79,79
54,11
98,98
17,51
74,74
18,18
35,1
44,18
8,10
24,12
64,51
28,28
37,35
94,58
37,37
84,84
69,69
94,14
33,33
56,37
66,66
19,90
25,25
34,34
46,29
6,53
76,50
90,90
30,74
71,59
5,65
29,29
81,71
99,14
94,94
70,89
86,86
23,23
25,25
93,93
10,10
71,71
30,30
96,38
77,77
39,20
57,57
24,24
90,54
95,75
75,75
42,41
57,57
90,54
84,56
14,43
20,60
24,33
57,35
61,61
84,84
5,5
2,41
80,67
86,32
74,86
42,42
60,60
7,13
11,11
47,47
11,11
25,25
30,30
59,59
24,52
38,43
60,51
69,78
51,91
56,26
26,75
64,53
91,71
56,66
91,91
29,29
91,48
64,62
27,27
78,10
25,25
42,42
49,49
15,15
55,55
50,53
33,29
92,52
33,33
99,15
34,34
9,9
61,76
17,17
64,52
8,79
37,37
86,59
21,21
33,33
15,15
92,92
59,59
41,41
8,8
1,1
61,75
52,52
95,95
71,71
43,48
59,59
76,7
90,54
85,85
74,16
98,38
54,91
61,59
10,35
70,42
24,24
41,92
74,74
27,27
44,44
15,18
10,49
72,72
75,75
23,23
49,49
7,7
57,57
33,33
15,15
58,76
18,18
27,58
6,6
6,6
24,24
52,52
90,90
85,11
11,62
71,71
90,90
51,83
70,70
49,74
44,2
30,30
37,37
17,17
94,43
59,59
45,29
57,71
78,78
47,47
43,43
33,55
94,94
37,53
75,75
0,40
67,67
47,47
80,80
60,60
27,27
31,31
41,41
57,57
57,68
4,4
3,55
88,88
50,57
99,88
81,81
62,62
60,60
48,48
10,10
80,80
62,62
35,99
90,90
3,31
24,10
1,1
3,3
52,52
50,50
66,66
37,97
71,52
33,9
82,95
61,61
28,42
85,27
2,2
47,87
6,3
79,79
52,6
25,58
47,22
89,89
21,47
68,68
42,15
36,36
15,69
69,69
72,18
55,55
23,31
36,36
64,64
47,47
57,33
90,90
90,31
97,97
87,87
35,13
69,69
65,65
77,77
35,3
83,83
62,91
2,18
31,78
50,75
6,6
72,72
56,56
21,21
47,47
64,46
2,2
26,26
85,85
91,33
72,72
79,79
30,30
1,89
88,88
95,95
55,47
64,28
34,34
24,24
28,28
97,97
87,35
23,23
83,14
17,17
91,95
52,52
15,15
12,12
4,4
75,97
70,9
32,32
97,97
39,39
5,20
77,77
47,47
65,65
52,94
58,55
33,33
61,61
16,16
90,56
42,42
13,13
8,8
87,87
32,54
52,52
74,74
9,9
16,52
62,62
5,5
92,92
35,35
14,14
32,32
16,16
97,97
6,6
26,64
33,33
47,47
88,88
4,89
20,0
41,41
97,97
27,27
98,98
57,57
64,48
84,87
26,16
12,27
2,2
13,17
42,5
16,16
27,27
56,71
2,47
73,43
47,47
49,49
23,23
88,94
85,85
89,89
16,16
71,71
21,21
27,77
67,67
93,76
35,66
10,10
93,93
89,3
17,60
26,26
2,2
12,3
61,64
52,52
1,1
86,86
64,30
78,75
9,9
51,71
65,65
92,93
89,89
13,79
8,57
20,11
64,65
19,19
56,56
96,96
68,25
92,15
31,8
20,20
0,40
93,93
37,37
68,68
58,58
16,76
29,29
65,59
14,32
2,2
95,95
58,58
33,33
48,48
78,78
1,1
59,59
29,55
51,51
69,88
96,96
87,87
19,19
22,22
35,35
46,46
82,82
68,68
42,42
83,32
5,63
18,18
98,95
46,46
56,26
24,24
47,47
44,44
85,85
77,77
58,15
55,79
35,35
46,47
99,49
35,35
55,55
53,27
9,77
12,12
36,35
2,2
78,78
69,69
43,43
84,10
87,0
48,48
36,36
84,84
54,54
18,18
92,54
26,26
4,4
93,57
62,56
2,2
70,70
10,10
16,16
2,2
14,14
52,52
21,21
98,98
29,29
55,55
80,80
13,13
46,46
60,49
26,26
51,71
91,91
82,82
73,73
37,37
11,11
65,84
56,56
82,82
28,28
24,47
89,89
63,62
63,63
3,3
25,36
59,59
64,35
4,18
14,14
66,66
40,12
58,58
65,26
14,14
7,7
64,64
34,34
59,53
27,38
86,86
48,48
81,81
99,46
83,14
73,73
19,19
62,59
52,12
60,87
34,43
41,57
36,36
25,25
21,21
90,54
85,11
51,51
24,19
17,17
3,3
9,79
75,71
48,23
48,48
52,43
21,1
32,17
34,34
99,47
28,28
92,76
67,67
5,27
16,52
25,25
79,79
66,59
0,0
47,47
7,59
65,65
44,41
13,13
17,14
11,11
71,54
31,31
10,10
40,29
13,13
46,46
1,75
51,51
3,3
77,77
86,73
45,52
80,80
59,38
56,49
86,86
18,18
16,16
69,69
6,6
26,26
87,35
2,2
8,5
11,11
85,51
84,25
31,31
36,3
46,46
6,6
86,86
75,2
20,20
25,31
36,81
57,57
53,9
95,44
98,98
95,1
95,95
55,55
58,4
21,21
87,87
32,56
90,83
37,37
69,19
42,19
63,63
84,25
93,93
30,88
47,84
72,89
28,28
80,80
94,14
46,46
23,23
85,85
41,41
2,2
91,91
22,31
60,87
41,41
96,55
52,52
78,78
36,36
20,51
73,89
67,67
50,50
93,66
37,37
31,18
40,12
91,95
30,30
50,84
33,0
25,25
35,35
70,9
89,62
0,0
37,37
10,10
8,7
28,28
79,79
55,69
70,70
92,94
3,3
76,76
57,57
35,35
63,63
47,47
32,32
27,68
11,11
60,42
62,62
66,63
81,81
33,0
33,0
97,54
92,92
89,89
98,98
79,79
8,8
98,98
5,5
96,96
83,84
73,89
77,48
57,57
89,89
38,44
85,85
68,93
73,84
47,20
23,23
24,24
6,6
99,97
41,41
1,37
18,18
0,36
10,77
21,21
40,40
61,76
46,77
81,39
94,94
64,80
22,22
93,76
36,38
99,57
4,75
31,98
29,5
93,93
53,53
71,71
96,97
78,78
82,72
22,22
7,94
87,7
64,64
69,69
74,74
99,28
67,67
81,38
63,63
85,85
64,47
94,27
7,7
40,15
8,8
7,7
30,32
31,62
14,14
40,40
73,58
27,27
86,86
9,78
71,71
83,83
65,65
38,23
66,66
28,28
46,20
64,22
49,36
14,14
14,14
84,99
14,11
17,17
31,16
37,37
12,12
84,84
66,66
2,2
21,21
40,65
85,87
56,66
97,86
70,70
85,85
43,43
35,35
85,0
55,55
7,7
57,57
40,36
85,86
19,9
53,53
98,98
61,30
22,22
39,39
39,39
85,85
62,91
1,1
75,75
49,49
71,54
85,85
32,32
85,85
40,23
21,66
45,45
3,3
63,63
35,35
32,40
27,27
23,23
49,34
37,37
86,86
49,26
10,64
30,92
55,55
50,53
3,3
54,91
92,13
73,32
23,23
94,16
71,71
69,21
9,9
1,32
22,22
53,53
37,95
66,66
56,94
37,37
31,31
97,28
99,14
69,62
79,79
49,8
81,48
0,0
49,47
31,31
38,38
41,41
12,59
11,47
20,20
50,57
51,98
36,40
84,84
77,0
73,73
47,47
92,42
89,39
27,27
79,80
71,59
33,33
96,96
64,64
37,94
44,44
51,51
59,94
45,3
73,73
11,11
49,80
62,91
48,19
69,41
94,56
43,43
39,39
28,28
62,48
30,59
28,28
64,64
85,85
41,67
52,14
94,14
17,17
39,39
40,12
63,63
90,59
51,51
61,7
98,98
36,36
48,50
57,42
70,70
80,67
65,65
34,29
73,32
67,67
56,56
66,2
80,80
68,68
83,31
43,43
57,73
87,68
21,21
61,61
28,60
66,45
42,42
27,27
40,86
10,49
14,14
47,74
5,5
83,55
26,26
38,38
60,60
53,53
83,83
2,2
86,86
60,76
78,67
7,20
85,85
66,66
96,6
55,55
49,49
76,70
38,40
80,80
32,32
24,24
44,54
1,2
21,80
19,19
57,48
49,66
79,79
43,43
5,5
84,84
81,3
86,6
53,53
3,3
51,51
34,34
46,46
45,87
80,80
7,13
10,10
43,40
60,60
41,67
28,28
96,64
88,88
23,23
20,10
58,58
53,53
15,15
98,98
47,47
86,86
52,52
30,84
35,35
88,88
21,21
53,53
28,61
19,19
73,73
78,78
3,63
30,30
38,38
36,36
87,87
55,72
5,5
11,62
83,83
3,51
62,15
11,26
65,6
37,97
85,82
90,70
23,23
4,4
54,54
54,54
74,74
50,50
18,18
18,18
58,75
80,48
25,25
26,26
46,2
14,14
51,97
7,7
49,19
73,32
29,94
66,66
33,34
55,55
68,68
66,66
52,52
57,47
19,71
24,24
38,38
55,55
44,44
3,27
70,96
85,85
63,63
72,5
29,17
40,12
70,42
78,48
42,42
43,28
47,47
13,13
32,32
26,10
91,38
41,61
51,51
46,18
80,67
14,61
90,90
26,26
56,56
12,12
74,99
44,44
94,94
92,92
78,78
87,87
50,50
99,73
32,32
67,67
94,49
21,66
53,53
7,20
40,37
48,48
0,8
28,28
15,12
22,22
50,50
36,36
44,44
34,34
70,70
12,12
20,20
30,92
42,42
61,61
91,91
66,93
60,28
5,5
6,6
27,27
77,66
32,32
66,66
91,38
61,61
48,48
27,6
28,16
64,32
70,86
59,59
0,54
69,69
64,64
44,44
32,52
38,38
0,0
33,0
71,30
45,45
30,88
82,82
96,96
82,82
96,64
67,67
94,94
31,31
3,3
64,64
41,41
96,76
80,56
18,18
21,21
15,86
18,75
33,22
10,10
18,18
55,55
94,24
58,98
70,70
99,47
32,32
38,38
58,58
30,30
35,35
75,75
68,68
94,27
72,72
62,62
44,23
40,40
25,25
27,76
78,67
76,75
4,4
27,27
22,22
35,35
80,80
20,20
11,73
94,94
26,10
1,1
87,88
18,18
42,42
43,43
81,81
89,89
48,19
8,31
10,10
4,4
33,55
80,80
20,90
51,71
23,23
31,80
94,69
23,23
91,91
73,73
49,49
33,81
71,71
87,87
16,43
79,79
43,43
84,84
6,6
66,40
29,17
28,28
96,96
54,26
13,50
20,20
69,69
72,72
78,57
58,58
63,58
99,99
73,27
51,38
86,86
97,97
96,98
78,78
0,0
91,41
54,54
71,71
16,16
51,83
58,58
9,24
34,34
6,6
38,59
36,36
46,1
20,69
13,13
20,7
77,77
62,62
16,16
88,68
87,87
57,67
97,54
45,95
1,1
77,68
83,32
47,20
2,2
41,57
68,68
18,18
75,75
38,38
70,70
38,38
16,16
96,96
92,93
57,94
88,88
95,95
61,61
57,57
66,66
64,60
52,52
24,76
59,89
35,96
25,45
13,13
18,18
20,20
64,64
21,21
13,13
19,19
3,93
34,21
96,96
54,26
53,84
38,38
37,37
62,62
46,77
11,59
53,28
97,11
3,27
4,77
43,59
89,89
90,90
44,44
63,63
11,11
63,63
96,64
46,81
74,74
70,16
86,86
15,15
93,93
34,97
29,29
63,17
2,2
29,29
95,95
41,41
37,37
85,85
63,18
95,95
49,49
21,47
68,68
68,68
98,60
67,36
55,55
83,83
63,63
44,44
20,20
44,44
14,14
58,58
76,76
22,22
82,52
68,68
54,8
36,36
39,39
20,11
14,14
25,34
97,39
56,56
64,28
56,56
84,43
85,92
19,40
57,57
4,16
76,76
67,67
63,63
3,3
88,88
76,76
35,7
21,21
18,62
14,8
89,89
33,33
72,51
5,5
17,17
67,67
76,76
1,1
58,76
61,86
48,85
80,80
76,75
22,22
85,85
63,63
51,34
37,88
67,34
29,29
47,77
60,82
38,40
76,76
92,92
25,25
71,71
18,91
39,44
64,64
27,87
18,90
42,42
83,57
92,92
68,24
67,67
40,72
41,41
18,18
51,91
85,85
84,84
39,39
60,60
90,1
58,58
35,51
62,91
83,14
39,39
47,47
46,46
61,76
59,59
99,99
47,47
64,64
8,8
27,27
69,69
81,81
78,78
56,66
49,49
64,64
84,43
90,90
28,9
72,41
22,46
79,79
8,8
56,31
18,18
32,32
5,5
5,5
2,2
73,27
67,94
76,86
49,49
83,83
17,17
13,13
4,4
58,58
16,14
53,53
61,24
79,75
84,46
41,96
58,58
58,2
40,40
23,23
33,33
30,30
29,29
29,29
51,71
54,54
43,6
76,75
36,10
63,63
16,16
23,23
44,44
43,18
32,32
28,28
46,46
78,31
99,64
43,95
3,3
95,42
63,63
27,27
2,2
92,92
46,46
89,89
67,67
88,13
1,96
56,37
38,30
16,82
29,29
44,58
74,99
87,87
78,78
96,96
56,56
68,68
49,86
9,29
95,95
85,85
55,55
2,2
51,51
34,34
66,27
55,55
53,7
69,69
38,38
98,9
74,0
75,81
0,33
58,58
80,80
38,40
16,16
38,38
74,74
4,4
13,43
71,52
39,33
55,2
37,25
4,87
53,53
96,96
48,48
84,84
35,66
99,99
68,53
79,34
72,80
94,14
96,96
77,45
77,77
38,38
9,9
37,37
72,72
87,25
75,75
80,80
59,36
62,62
65,65
8,8
67,48
40,66
97,97
32,79
52,52
14,6
42,42
41,41
37,27
87,36
39,39
53,30
73,73
59,94
77,77
73,73
70,70
16,85
68,80
55,55
32,35
99,88
87,89
70,70
1,1
35,64
73,73
28,42
78,78
62,62
22,61
94,29
15,15
0,0
97,97
81,81
53,19
98,98
35,10
28,78
69,34
97,97
28,28
67,94
64,23
34,74
70,70
45,29
75,65
73,73
30,30
71,71
80,5
63,63
85,56
49,49
43,43
6,97
78,77
20,20
89,80
74,74
25,25
11,11
91,91
99,99
82,28
23,66
14,82
21,21
56,56
86,86
19,19
71,80
47,20
14,14
77,77
58,19
55,55
8,32
40,40
71,71
42,41
0,0
97,97
10,10
41,41
53,93
72,72
32,30
12,12
63,63
84,84
4,89
91,31
83,83
51,50
85,85
2,2
45,45
3,3
76,76
63,87
34,34
61,61
17,17
4,16
99,94
21,21
3,45
60,22
32,32
79,79
7,94
60,60
76,39
76,75
63,63
97,79
40,40
27,27
80,17
13,13
33,33
45,45
77,77
41,41
71,7
53,53
55,55
73,73
65,93
31,31
4,4
40,40
70,9
22,22
34,97
2,76
52,46
18,18
87,87
66,66
20,48
70,80
53,53
20,74
99,99
33,43
76,54
3,3
46,56
54,14
49,35
40,51
69,52
38,57
35,35
9,9
75,65
32,87
58,58
31,47
35,99
53,53
79,79
90,42
62,70
75,75
24,24
91,91
3,27
55,55
35,35
91,92
89,89
64,42
66,66
7,7
73,73
61,61
79,79
56,26
68,68
20,4
58,58
5,5
88,88
48,48
52,13
90,90
59,59
15,15
77,77
1,1
61,76
68,68
29,29
42,42
28,28
15,15
66,23
28,28
94,94
57,57
80,61
36,36
34,31
32,32
83,83
94,70
41,41
38,38
13,13
64,35
47,25
95,33
95,95
15,15
3,7
9,9
51,51
52,52
20,20
10,10
83,83
33,33
26,16
73,73
19,19
52,46
90,90
65,65
71,71
68,68
53,60
36,36
31,31
33,9
4,4
28,77
64,64
63,16
70,70
84,70
78,78
64,59
82,82
78,91
6,92
7,7
29,29
9,9
11,20
8,8
50,50
4,71
83,15
81,81
76,75
62,72
27,80
33,28
7,7
87,24
7,7
27,27
23,23
45,45
45,45
15,15
76,26
58,15
58,58
43,43
61,26
29,25
63,63
18,75
11,27
98,98
19,43
75,2
7,7
10,63
23,23
64,64
24,26
88,88
5,5
64,65
83,83
71,81
13,13
30,30
79,83
99,96
36,36
98,14
55,72
38,61
1,89
45,32
21,90
12,12
92,11
43,43
47,85
52,46
34,41
87,87
7,1
8,28
12,12
23,85
98,24
61,61
99,51
54,54
22,24
0,72
89,89
44,44
30,30
71,71
77,77
13,13
77,77
79,79
97,76
29,29
31,78
99,99
39,43
90,0
61,26
4,4
99,47
15,15
51,51
82,82
87,87
59,66
28,28
86,86
80,80
84,84
95,95
32,4
37,37
28,65
73,62
78,91
47,66
26,26
72,72
89,89
80,17
0,24
79,79
86,86
81,81
88,40
58,75
91,95
63,76
82,52
75,75
60,60
18,95
81,86
35,69
66,66
89,94
24,59
46,46
16,47
35,35
22,22
30,30
99,99
53,8
27,50
26,26
77,77
73,73
99,99
65,65
55,55
94,94
14,18
42,42
44,25
30,30
26,26
81,38
55,55
9,9
88,88
33,33
15,53
7,20
50,53
68,68
57,71
10,90
10,10
12,0
16,16
11,47
53,53
77,21
19,6
84,84
60,28
99,99
54,54
85,72
78,30
20,20
30,30
14,14
29,29
43,42
50,50
57,79
26,26
81,75
20,20
51,65
92,92
85,85
89,89
33,33
96,45
30,30
29,94
93,93
84,84
91,83
17,17
55,79
19,19
26,26
92,95
74,74
31,31
41,41
78,78
4,4
77,45
33,33
56,56
31,78
75,75
80,1
86,86
7,7
94,9
11,11
26,26
55,55
17,17
55,55
82,99
34,34
79,0
1,37
90,90
45,62
22,22
74,46
14,14
22,22
62,96
74,74
58,62
28,28
90,0
52,90
91,23
36,34
35,35
40,40
0,83
76,1
67,67
78,78
61,61
97,97
48,31
35,35
36,36
70,70
10,29
69,69
4,4
72,81
64,10
17,9
88,88
36,36
7,7
71,3
88,68
69,69
55,55
85,64
83,83
40,40
80,80
90,90
82,5
14,14
59,59
38,26
24,52
97,97
40,40
79,79
88,74
39,2
