label,label_noisy
14,14
62,62
73,73
62,62
11,11
23,23
24,24
97,97
32,32
78,78
29,29
54,73
20,20
41,41
88,88
34,34
87,60
62,62
29,29
0,0
4,23
31,89
50,50
33,33
5,5
8,9
48,48
71,71
71,71
94,94
5,5
15,15
16,16
98,98
29,98
42,42
68,70
40,40
95,95
85,85
64,64
40,27
24,24
3,3
11,11
79,79
10,95
3,3
73,73
22,22
28,28
70,70
94,16
42,42
14,14
4,4
18,18
86,40
4,4
32,57
38,38
24,22
65,65
75,75
1,1
7,7
99,99
58,67
8,8
67,67
10,10
44,1
98,98
88,7
31,31
83,83
63,63
59,37
34,23
81,52
54,54
28,0
76,76
84,84
44,44
88,88
59,59
65,65
8,8
91,51
51,61
42,42
23,23
20,20
26,26
77,47
77,54
4,57
84,84
4,4
8,8
60,60
41,27
96,96
54,54
30,30
51,51
35,35
11,11
18,18
47,47
89,89
63,35
6,39
32,32
26,26
30,30
42,97
67,67
7,7
12,12
1,4
37,37
30,30
53,53
98,98
76,76
8,8
36,36
67,67
91,91
67,67
33,95
82,82
93,93
84,49
52,52
84,84
90,90
7,2
33,8
78,78
66,62
9,9
12,12
27,27
44,44
18,18
63,63
75,75
95,95
50,59
59,59
63,63
45,45
28,28
19,19
50,50
7,7
27,27
92,92
53,53
64,64
53,97
41,41
44,44
39,39
73,73
61,61
43,43
80,80
35,35
85,2
71,71
21,68
36,36
53,53
67,67
90,90
74,74
34,34
14,14
46,46
55,71
37,37
80,80
73,73
86,86
12,12
44,81
75,99
24,24
67,30
24,41
80,80
51,8
5,5
71,36
53,36
90,90
74,74
49,42
51,51
73,73
17,17
67,67
54,54
54,54
54,54
81,81
2,23
64,64
90,90
35,35
24,24
71,71
92,92
38,59
8,8
90,79
15,15
50,50
44,44
88,88
68,68
47,47
84,84
64,65
80,13
34,34
51,51
85,50
52,52
1,1
61,61
26,26
48,48
24,24
7,7
78,90
82,82
87,87
13,13
68,68
49,49
90,90
77,77
82,82
54,54
32,32
98,98
49,49
4,7
50,50
15,15
93,93
41,41
37,37
89,89
24,24
19,19
80,25
8,8
6,24
59,59
13,13
12,40
31,31
77,77
9,9
71,19
56,56
97,97
63,63
48,48
90,90
15,35
10,8
3,3
65,65
13,13
19,19
54,54
58,58
4,9
63,63
63,63
31,31
26,26
68,68
86,86
45,45
93,93
94,94
87,74
24,24
60,60
38,38
80,80
2,2
47,47
54,54
2,2
15,15
87,87
6,97
45,45
40,40
93,24
4,4
69,69
93,93
23,99
51,51
20,20
58,58
80,80
5,90
30,30
88,49
41,41
76,76
63,3
7,7
74,74
75,75
45,45
80,80
93,93
68,68
52,52
55,55
46,46
44,44
12,12
54,54
88,55
5,5
56,73
26,26
40,40
59,59
0,0
27,65
74,25
81,81
18,18
33,33
86,86
68,68
95,95
67,67
78,78
11,11
45,45
61,78
16,16
80,91
15,15
8,8
41,80
25,25
83,83
70,70
37,37
75,75
93,93
26,81
78,15
51,51
35,35
98,98
80,45
38,38
59,59
15,15
66,66
18,18
74,92
12,15
58,58
90,90
62,62
19,91
21,21
52,52
40,40
3,3
17,17
27,7
60,60
13,13
52,52
99,99
8,8
98,4
34,18
28,28
97,97
54,54
82,82
94,94
49,49
31,31
16,16
21,21
4,4
35,35
95,95
94,94
89,89
41,41
4,4
50,50
53,53
98,98
86,86
65,65
65,65
31,31
29,29
79,79
43,67
9,97
6,6
7,7
80,80
29,29
3,3
38,38
85,85
91,91
98,50
28,28
50,4
70,73
33,33
21,77
48,50
60,60
19,19
50,36
3,3
63,63
25,25
59,59
86,86
77,77
92,92
1,1
38,38
72,72
24,24
85,85
3,3
1,3
5,5
89,89
25,25
10,65
67,45
48,48
92,92
62,1
26,26
21,41
8,8
58,58
58,58
12,17
46,46
53,53
11,11
34,34
12,12
71,71
85,85
64,64
44,44
9,9
64,64
20,18
59,59
75,56
26,26
45,45
25,25
20,20
12,12
77,52
5,5
94,94
27,27
40,40
73,94
95,95
67,67
44,44
34,77
81,81
1,1
24,24
85,76
15,15
37,37
15,15
82,82
28,28
80,80
69,69
84,84
91,91
41,41
7,7
56,56
5,5
81,81
83,83
16,16
6,6
40,40
64,64
12,82
15,15
69,69
3,64
58,58
73,73
72,0
20,20
53,53
53,53
66,66
81,81
43,43
52,52
71,71
17,17
49,49
94,94
31,31
61,61
38,38
86,86
79,79
5,16
22,22
45,45
28,28
33,65
39,39
34,24
38,38
79,79
54,54
98,67
17,17
74,74
18,18
35,33
44,44
8,8
24,24
64,64
28,24
37,37
94,82
37,37
84,84
69,69
94,71
33,33
56,56
66,66
19,19
25,25
34,34
46,25
6,6
76,76
90,90
30,30
71,71
5,5
29,29
81,81
99,99
94,24
70,70
86,5
23,94
25,25
93,93
10,10
71,71
30,30
96,96
77,77
39,39
57,66
24,66
90,90
95,54
75,75
42,42
57,57
90,90
84,20
14,14
20,20
24,64
57,57
61,66
84,84
5,5
2,2
80,80
86,86
74,74
42,42
60,53
7,7
11,11
47,47
11,11
25,58
30,30
59,59
24,40
38,38
60,20
69,69
51,51
56,56
26,26
64,64
91,77
56,56
91,56
29,29
91,91
64,30
27,27
78,78
25,25
42,42
49,49
15,15
55,55
50,89
33,33
92,92
33,12
99,99
34,34
9,9
61,61
17,17
64,54
8,8
37,37
86,86
21,21
33,33
15,15
92,92
59,59
41,41
8,18
1,1
61,61
52,52
95,95
71,71
43,43
59,59
76,76
90,90
85,85
74,74
98,98
54,54
61,61
10,3
70,47
24,24
41,41
74,74
27,27
44,44
15,15
10,92
72,72
75,75
23,23
49,49
7,7
57,57
33,33
15,15
58,58
18,18
27,24
6,6
6,6
24,24
52,52
90,30
85,85
11,11
71,60
90,20
51,51
70,70
49,49
44,44
30,30
37,37
17,17
94,94
59,59
45,45
57,57
78,76
47,47
43,43
33,33
94,94
37,14
75,75
0,0
67,67
47,47
80,93
60,60
27,27
31,31
41,41
57,57
57,57
4,4
3,3
88,88
50,50
99,99
81,81
62,62
60,60
48,48
10,10
80,80
62,62
35,35
90,90
3,3
24,24
1,1
3,3
52,52
50,50
66,89
37,37
71,71
33,33
82,82
61,7
28,28
85,85
2,2
47,47
6,6
79,79
52,52
25,96
47,47
89,17
21,21
68,68
42,42
36,36
15,15
69,69
72,72
55,55
23,4
36,36
64,64
47,47
57,57
90,90
90,23
97,51
87,87
35,35
69,69
65,65
77,18
35,35
83,83
62,62
2,2
31,31
50,24
6,6
72,66
56,56
21,21
47,47
64,64
2,2
26,26
85,85
91,91
72,72
79,79
30,30
1,1
88,88
95,65
55,55
64,64
34,34
24,24
28,28
97,97
87,87
23,23
83,83
17,17
91,96
52,52
15,28
12,84
4,4
75,75
70,70
32,32
97,97
39,39
5,55
77,77
47,47
65,65
52,52
58,76
33,33
61,72
16,16
90,90
42,42
13,31
8,8
87,62
32,32
52,52
74,74
9,9
16,16
62,62
5,5
92,92
35,35
14,14
32,26
16,16
97,97
6,6
26,26
33,33
47,47
88,17
4,4
20,20
41,41
97,97
27,27
98,81
57,57
64,64
84,84
26,66
12,12
2,2
13,13
42,42
16,16
27,27
56,56
2,2
73,73
47,47
49,77
23,23
88,90
85,85
89,89
16,16
71,71
21,21
27,27
67,67
93,93
35,35
10,10
93,93
89,89
17,17
26,26
2,2
12,12
61,61
52,83
1,1
86,86
64,25
78,78
9,9
51,51
65,65
92,92
89,89
13,88
8,8
20,51
64,64
19,19
56,56
96,63
68,68
92,92
31,68
20,20
0,0
93,93
37,37
68,68
58,58
16,16
29,29
65,65
14,66
2,2
95,95
58,58
33,25
48,48
78,78
1,1
59,59
29,29
51,51
69,69
96,96
87,13
19,19
22,22
35,35
46,46
82,64
68,68
42,42
83,39
5,5
18,18
98,93
46,46
56,56
24,24
47,47
44,44
85,85
77,77
58,58
55,55
35,35
46,89
99,28
35,35
55,55
53,53
9,9
12,1
36,36
2,2
78,59
69,7
43,23
84,84
87,87
48,45
36,53
84,79
54,54
18,18
92,92
26,26
4,4
93,93
62,62
2,2
70,70
10,67
16,16
2,2
14,14
52,95
21,21
98,98
29,29
55,55
80,80
13,13
46,62
60,60
26,26
51,51
91,91
82,82
73,73
37,4
11,69
65,26
56,56
82,82
28,28
24,24
89,89
63,63
63,82
3,3
25,25
59,33
64,15
4,96
14,14
66,66
40,40
58,58
65,65
14,17
7,7
64,64
34,34
59,59
27,27
86,86
48,79
81,81
99,99
83,83
73,73
19,19
62,62
52,98
60,60
34,34
41,41
36,36
25,25
21,21
90,90
85,85
51,51
24,24
17,72
3,3
9,29
75,75
48,36
48,48
52,52
21,21
32,5
34,34
99,99
28,28
92,92
67,67
5,5
16,16
25,94
79,74
66,0
0,0
47,47
7,7
65,65
44,44
13,13
17,17
11,11
71,71
31,31
10,10
40,40
13,13
46,46
1,1
51,51
3,3
77,77
86,86
45,45
80,80
59,59
56,56
86,35
18,18
16,16
69,69
6,6
26,26
87,87
2,2
8,8
11,11
85,85
84,84
31,31
36,36
46,46
6,85
86,86
75,75
20,75
25,25
36,80
57,89
53,53
95,95
98,98
95,95
95,95
55,55
58,58
21,21
87,87
32,32
90,90
37,37
69,69
42,48
63,63
84,84
93,93
30,30
47,47
72,72
28,93
80,80
94,94
46,46
23,23
85,19
41,41
2,2
91,91
22,22
60,60
41,41
96,96
52,52
78,27
36,36
20,20
73,73
67,67
50,50
93,93
37,37
31,6
40,40
91,69
30,30
50,50
33,0
25,14
35,35
70,70
89,89
0,0
37,37
10,10
8,8
28,28
79,79
55,55
70,70
92,53
3,3
76,76
57,64
35,35
63,63
47,47
32,32
27,5
11,11
60,60
62,62
66,41
81,81
33,33
33,33
97,58
92,92
89,89
98,98
79,79
8,8
98,98
5,5
96,2
83,83
73,73
77,77
57,57
89,89
38,38
85,47
68,20
73,73
47,47
23,23
24,24
6,6
99,99
41,41
1,1
18,18
0,0
10,10
21,21
40,40
61,61
46,46
81,81
94,34
64,64
22,22
93,93
36,36
99,99
4,4
31,31
29,29
93,93
53,53
71,26
96,96
78,78
82,82
22,22
7,7
87,28
64,64
69,54
74,74
99,99
67,81
81,81
63,63
85,85
64,64
94,8
7,7
40,12
8,8
7,7
30,30
31,31
14,14
40,40
73,73
27,27
86,70
9,9
71,98
83,83
65,65
38,38
66,66
28,28
46,46
64,64
49,49
14,14
14,14
84,84
14,14
17,17
31,31
37,30
12,12
84,84
66,66
2,2
21,21
40,40
85,85
56,56
97,97
70,70
85,86
43,43
35,82
85,85
55,32
7,7
57,57
40,40
85,85
19,19
53,53
98,98
61,61
22,22
39,39
39,39
85,85
62,62
1,1
75,75
49,36
71,71
85,85
32,74
85,85
40,17
21,69
45,45
3,3
63,63
35,35
32,32
27,27
23,23
49,49
37,37
86,86
49,49
10,10
30,30
55,55
50,1
3,3
54,54
92,92
73,73
23,23
94,94
71,71
69,69
9,20
1,38
22,37
53,53
37,20
66,72
56,78
37,37
31,12
97,97
99,24
69,69
79,79
49,49
81,81
0,0
49,49
31,31
38,38
41,10
12,12
11,11
20,50
50,59
51,51
36,23
84,84
77,16
73,73
47,47
92,92
89,89
27,27
79,79
71,71
33,43
96,96
64,57
37,37
44,99
51,80
59,59
45,45
73,73
11,11
49,49
62,92
48,48
69,69
94,94
43,23
39,39
28,28
62,6
30,30
28,0
64,64
85,85
41,41
52,52
94,94
17,1
39,14
40,40
63,63
90,90
51,51
61,88
98,98
36,36
48,48
57,57
70,70
80,80
65,98
34,34
73,73
67,67
56,56
66,66
80,76
68,68
83,83
43,43
57,57
87,30
21,21
61,61
28,28
66,66
42,42
27,58
40,40
10,10
14,82
47,47
5,88
83,83
26,56
38,38
60,60
53,53
83,83
2,82
86,86
60,60
78,78
7,7
85,95
66,66
96,96
55,55
49,49
76,76
38,38
80,80
32,32
24,24
44,44
1,24
21,21
19,19
57,57
49,49
79,79
43,43
5,10
84,84
81,81
86,86
53,53
3,3
51,51
34,18
46,46
45,45
80,80
7,13
10,10
43,43
60,60
41,20
28,28
96,3
88,88
23,23
20,20
58,58
53,53
15,15
98,42
47,47
86,74
52,22
30,5
35,90
88,47
21,21
53,53
28,28
19,19
73,73
78,78
3,3
30,30
38,38
36,36
87,87
55,55
5,5
11,11
83,71
3,3
62,64
11,90
65,65
37,37
85,63
90,90
23,23
4,84
54,54
54,54
74,74
50,50
18,5
18,18
58,58
80,80
25,25
26,26
46,2
14,14
51,51
7,7
49,49
73,73
29,29
66,66
33,33
55,55
68,68
66,55
52,69
57,57
19,19
24,21
38,38
55,37
44,44
3,3
70,70
85,85
63,63
72,72
29,29
40,40
70,70
78,36
42,42
43,43
47,47
13,13
32,32
26,26
91,91
41,41
51,44
46,46
80,75
14,82
90,90
26,94
56,56
12,12
74,74
44,44
94,94
92,92
78,49
87,87
50,50
99,99
32,68
67,67
94,94
21,46
53,53
7,7
40,90
48,48
0,0
28,26
15,15
22,22
50,50
36,36
44,64
34,34
70,70
12,12
20,88
30,30
42,42
61,61
91,91
66,66
60,24
5,5
6,6
27,27
77,59
32,32
66,66
91,91
61,61
48,48
27,27
28,28
64,64
70,70
59,8
0,0
69,69
64,64
44,44
32,32
38,38
0,0
33,33
71,71
45,65
30,65
82,82
96,96
82,26
96,96
67,67
94,94
31,72
3,3
64,64
41,41
96,34
80,80
18,83
21,21
15,15
18,18
33,33
10,10
18,18
55,55
94,94
58,58
70,70
99,99
32,32
38,38
58,58
30,26
35,35
75,75
68,68
94,94
72,72
62,62
44,31
40,40
25,94
27,27
78,78
76,76
4,4
27,27
22,34
35,35
80,80
20,63
11,11
94,94
26,26
1,1
87,98
18,18
42,42
43,43
81,81
89,61
48,48
8,8
10,10
4,61
33,93
80,80
20,20
51,51
23,23
31,88
94,94
23,23
91,91
73,42
49,49
33,33
71,71
87,87
16,69
79,79
43,43
84,84
6,6
66,66
29,29
28,28
96,96
54,88
13,25
20,13
69,69
72,44
78,78
58,21
63,63
99,54
73,73
51,39
86,86
97,97
96,96
78,78
0,0
91,91
54,54
71,71
16,16
51,51
58,58
9,9
34,34
6,6
38,38
36,36
46,75
20,20
13,13
20,20
77,77
62,75
16,16
88,88
87,87
57,57
97,49
45,45
1,1
77,77
83,83
47,47
2,2
41,41
68,14
18,18
75,75
38,38
70,70
38,92
16,16
96,60
92,92
57,57
88,88
95,60
61,61
57,52
66,66
64,64
52,52
24,24
59,59
35,35
25,25
13,24
18,18
20,47
64,64
21,21
13,93
19,57
3,3
34,34
96,96
54,54
53,53
38,75
37,37
62,62
46,46
11,11
53,53
97,21
3,3
4,5
43,43
89,89
90,90
44,90
63,63
11,11
63,63
96,96
46,46
74,74
70,70
86,86
15,15
93,93
34,36
29,29
63,30
2,2
29,29
95,95
41,41
37,20
85,85
63,63
95,60
49,49
21,21
68,68
68,68
98,98
67,67
55,73
83,83
63,63
44,44
20,20
44,17
14,14
58,58
76,76
22,22
82,82
68,92
54,54
36,36
39,39
20,10
14,14
25,25
97,79
56,56
64,64
56,56
84,84
85,85
19,19
57,57
4,4
76,76
67,67
63,55
3,3
88,78
76,4
35,35
21,21
18,18
14,14
89,89
33,0
72,72
5,5
17,17
67,67
76,76
1,1
58,88
61,61
48,48
80,80
76,76
22,59
85,85
63,63
51,51
37,37
67,67
29,29
47,47
60,60
38,38
76,76
92,92
25,90
71,72
18,18
39,39
64,64
27,27
18,75
42,20
83,83
92,92
68,68
67,67
40,0
41,41
18,18
51,51
85,85
84,84
39,39
60,60
90,90
58,58
35,35
62,62
83,83
39,39
47,47
46,46
61,27
59,59
99,99
47,47
64,64
8,8
27,27
69,71
81,50
78,78
56,56
49,49
64,64
84,93
90,90
28,28
72,99
22,22
79,79
8,8
56,56
18,18
32,77
5,0
5,6
2,2
73,35
67,67
76,76
49,49
83,83
17,17
13,13
4,4
58,58
16,16
53,53
61,61
79,79
84,84
41,41
58,58
58,58
40,40
23,23
33,55
30,44
29,29
29,29
51,51
54,34
43,84
76,76
36,36
63,10
16,16
23,36
44,44
43,43
32,32
28,28
46,46
78,78
99,99
43,43
3,81
95,95
63,63
27,27
2,2
92,92
46,46
89,89
67,67
88,88
1,1
56,56
38,38
16,47
29,29
44,44
74,71
87,87
78,68
96,96
56,1
68,68
49,37
9,31
95,95
85,85
55,55
2,2
51,51
34,62
66,66
55,55
53,53
69,69
38,38
98,98
74,74
75,87
0,0
58,58
80,36
38,38
16,84
38,38
74,74
4,98
13,13
71,71
39,39
55,55
37,37
4,4
53,53
96,96
48,48
84,84
35,35
99,99
68,68
79,79
72,72
94,94
96,96
77,77
77,77
38,37
9,9
37,37
72,72
87,87
75,75
80,80
59,59
62,62
65,44
8,8
67,67
40,40
97,97
32,32
52,52
14,65
42,42
41,41
37,37
87,87
39,39
53,53
73,75
59,59
77,70
73,73
70,70
16,16
68,68
55,55
32,32
99,99
87,87
70,70
1,1
35,35
73,73
28,28
78,78
62,62
22,22
94,71
15,15
0,0
97,97
81,81
53,53
98,98
35,35
28,28
69,69
97,42
28,28
67,67
64,65
34,58
70,10
45,45
75,75
73,73
30,30
71,71
80,80
63,63
85,85
49,49
43,43
6,6
78,78
20,20
89,89
74,66
25,25
11,11
91,91
99,66
82,71
23,23
14,14
21,91
56,56
86,86
19,19
71,93
47,47
14,5
77,77
58,58
55,55
8,8
40,41
71,71
42,76
0,0
97,97
10,46
41,41
53,53
72,72
32,17
12,12
63,25
84,84
4,96
91,93
83,41
51,51
85,85
2,2
45,45
3,3
76,97
63,63
34,12
61,61
17,17
4,4
99,99
21,21
3,25
60,60
32,32
79,79
7,3
60,60
76,71
76,76
63,63
97,97
40,40
27,27
80,80
13,13
33,33
45,39
77,77
41,41
71,71
53,53
55,55
73,73
65,65
31,31
4,76
40,40
70,70
22,22
34,34
2,2
52,52
18,18
87,87
66,66
20,20
70,70
53,53
20,20
99,99
33,33
76,31
3,3
46,1
54,54
49,49
40,41
69,69
38,38
35,35
9,9
75,75
32,62
58,58
31,31
35,35
53,53
79,84
90,90
62,62
75,75
24,24
91,91
3,3
55,55
35,35
91,91
89,83
64,68
66,66
7,7
73,73
61,61
79,74
56,56
68,68
20,20
58,58
5,93
88,88
48,17
52,52
90,90
59,59
15,15
77,77
1,1
61,61
68,68
29,29
42,42
28,28
15,94
66,66
28,28
94,33
57,83
80,80
36,36
34,34
32,34
83,83
94,32
41,41
38,38
13,8
64,79
47,47
95,72
95,95
15,15
3,3
9,9
51,51
52,52
20,20
10,10
83,83
33,92
26,26
73,73
19,19
52,52
90,56
65,65
71,71
68,68
53,53
36,36
31,31
33,33
4,66
28,28
64,64
63,63
70,5
84,84
78,78
64,64
82,82
78,52
6,51
7,7
29,29
9,82
11,11
8,8
50,50
4,25
83,83
81,81
76,76
62,43
27,27
33,93
7,7
87,87
7,7
27,27
23,23
45,17
45,65
15,15
76,14
58,58
58,58
43,80
61,61
29,67
63,63
18,1
11,11
98,98
19,19
75,75
7,7
10,10
23,23
64,64
24,24
88,35
5,5
64,64
83,47
71,71
13,13
30,30
79,59
99,99
36,36
98,98
55,89
38,38
1,1
45,45
21,21
12,12
92,92
43,43
47,47
52,52
34,18
87,87
7,7
8,8
12,12
23,23
98,49
61,61
99,99
54,54
22,59
0,82
89,89
44,44
30,30
71,71
77,77
13,21
77,77
79,98
97,97
29,51
31,31
99,99
39,39
90,90
61,61
4,80
99,99
15,16
51,51
82,95
87,87
59,74
28,28
86,86
80,80
84,84
95,95
32,32
37,33
28,28
73,73
78,78
47,47
26,26
72,97
89,85
80,80
0,0
79,79
86,86
81,81
88,88
58,58
91,49
63,63
82,81
75,75
60,60
18,18
81,81
35,39
66,66
89,89
24,24
46,46
16,16
35,35
22,22
30,30
99,99
53,53
27,82
26,26
77,77
73,73
99,99
65,65
55,49
94,94
14,14
42,42
44,44
30,30
26,26
81,0
55,65
9,96
88,24
33,33
15,15
7,7
50,50
68,77
57,57
10,38
10,40
12,72
16,16
11,11
53,53
77,77
19,19
84,32
60,60
99,3
54,54
85,8
78,78
20,20
30,30
14,14
29,33
43,43
50,50
57,57
26,26
81,81
20,20
51,23
92,92
85,85
89,89
33,33
96,96
30,30
29,35
93,93
84,92
91,91
17,17
55,55
19,48
26,10
92,92
74,74
31,31
41,0
78,78
4,51
77,77
33,33
56,56
31,99
75,75
80,80
86,86
7,7
94,94
11,77
26,62
55,55
17,17
55,59
82,82
34,40
79,79
1,1
90,90
45,45
22,22
74,74
14,14
22,46
62,62
74,4
58,79
28,28
90,90
52,52
91,91
36,36
35,35
40,40
0,0
76,76
67,67
78,78
61,61
97,97
48,48
35,35
36,36
70,72
10,10
69,69
4,4
72,72
64,64
17,17
88,88
36,36
7,7
71,71
88,98
69,69
55,95
85,89
83,83
40,40
80,68
90,2
82,82
14,14
59,59
38,38
24,24
97,97
40,40
79,79
88,80
39,39
