label,label_noisy
73,73
61,61
43,43
80,80
35,35
85,35
71,8
21,66
36,36
53,53
67,82
90,90
74,74
34,34
14,86
46,46
55,74
37,75
80,80
73,87
86,67
12,96
44,32
75,84
24,32
67,67
24,24
80,96
51,69
5,5
71,8
53,53
90,29
74,74
49,49
51,51
73,68
17,8
67,12
54,92
54,77
54,11
81,81
2,25
64,92
90,48
35,15
24,39
71,85
92,92
38,38
8,45
90,90
15,49
50,88
44,18
88,88
68,68
47,47
84,4
64,0
80,43
34,34
51,51
85,95
52,52
1,64
61,88
26,16
48,53
24,37
7,7
78,78
82,43
87,87
13,43
68,45
49,23
90,90
77,6
82,45
54,77
32,32
98,43
49,87
4,18
50,28
15,15
93,74
41,75
37,39
89,89
24,24
19,9
80,88
8,8
6,23
59,32
13,60
12,63
31,31
77,16
9,9
71,4
56,13
97,96
63,63
48,6
90,7
15,45
10,40
3,3
65,15
13,22
19,19
54,54
58,58
4,4
63,63
63,63
31,17
26,40
68,68
86,86
45,95
93,89
94,28
87,68
24,52
60,19
38,38
80,80
2,2
47,47
54,54
2,99
15,91
87,94
6,31
45,45
40,40
93,44
4,31
69,78
93,52
23,52
51,51
20,70
58,61
80,80
5,82
30,28
88,14
41,41
76,76
63,63
7,99
74,85
75,30
45,38
80,4
93,97
68,95
52,21
55,32
46,46
44,7
12,30
54,54
88,33
5,20
56,56
26,26
40,75
59,79
0,0
27,87
74,74
81,81
18,87
33,33
86,62
68,23
95,95
67,67
78,49
11,63
45,21
61,19
16,16
80,42
15,57
8,8
41,41
25,64
83,83
70,38
37,37
75,28
93,17
26,3
78,78
51,10
35,35
98,41
80,6
38,38
59,59
15,15
66,66
18,18
74,74
12,12
58,74
90,17
62,47
19,26
21,21
52,1
40,40
3,45
17,17
27,27
60,34
13,13
52,40
99,99
8,8
98,69
34,78
28,45
97,97
54,54
82,78
94,56
49,49
31,14
16,16
21,21
4,37
35,53
95,95
94,92
89,6
41,7
4,4
50,33
53,53
98,98
86,81
65,61
65,96
31,41
29,92
79,79
43,97
9,9
6,76
7,7
80,80
29,29
3,96
38,38
85,85
91,91
98,98
28,82
50,50
70,70
33,79
21,21
48,48
60,60
19,62
50,94
3,44
63,51
25,25
59,7
86,91
77,22
92,92
1,67
38,38
72,72
24,15
85,85
3,3
1,8
5,44
89,87
25,39
10,10
67,78
48,76
92,92
62,34
26,26
21,21
8,95
58,58
58,46
12,12
46,46
53,23
11,11
34,34
12,12
71,92
85,81
64,16
44,97
9,42
64,79
20,9
59,59
75,41
26,26
45,45
25,57
20,20
12,12
77,22
5,5
94,28
27,27
40,90
73,73
95,89
67,37
44,32
34,2
81,81
1,88
24,38
85,35
15,68
37,76
15,72
82,25
28,28
80,80
69,69
84,50
91,91
41,50
7,46
56,9
5,15
81,39
83,83
16,40
6,6
40,90
64,92
12,84
15,20
69,69
3,3
58,58
73,73
72,85
20,55
53,53
53,53
66,84
81,71
43,65
52,18
71,71
17,17
49,22
94,15
31,31
61,21
38,38
86,86
79,79
5,51
22,31
45,71
28,28
33,93
39,26
34,34
38,38
79,17
54,54
98,98
17,37
74,74
18,6
35,69
44,44
8,48
24,24
64,64
28,75
37,37
94,32
37,37
84,84
69,24
94,94
33,33
56,56
66,66
19,9
25,42
34,43
46,46
6,6
76,76
90,69
30,30
71,71
5,44
29,24
81,20
99,99
94,32
70,16
86,82
23,23
25,33
93,93
10,10
71,4
30,28
96,36
77,77
39,25
57,37
24,4
90,7
95,98
75,89
42,42
57,53
90,27
84,84
14,14
20,77
24,10
57,41
61,42
84,38
5,90
2,2
80,80
86,86
74,9
42,43
60,60
7,7
11,11
47,47
11,11
25,71
30,16
59,65
24,52
38,38
60,66
69,27
51,57
56,44
26,96
64,64
91,91
56,31
91,91
29,64
91,87
64,64
27,27
78,49
25,25
42,42
49,23
15,82
55,3
50,91
33,72
92,25
33,0
99,4
34,14
9,9
61,88
17,66
64,8
8,89
37,32
86,22
21,21
33,33
15,15
92,37
59,59
41,75
8,24
1,80
61,48
52,52
95,44
71,85
43,43
59,94
76,25
90,50
85,85
74,74
98,91
54,54
61,9
10,29
70,70
24,27
41,10
74,74
27,58
44,7
15,29
10,73
72,85
75,45
23,55
49,49
7,7
57,87
33,33
15,72
58,34
18,37
27,86
6,22
6,6
24,24
52,52
90,90
85,35
11,11
71,92
90,7
51,51
70,23
49,23
44,44
30,28
37,84
17,76
94,8
59,12
45,4
57,86
78,78
47,47
43,33
33,33
94,47
37,37
75,90
0,0
67,41
47,47
80,80
60,68
27,30
31,31
41,15
57,57
57,11
4,49
3,8
88,91
50,51
99,22
81,81
62,28
60,60
48,48
10,10
80,80
62,69
35,35
90,49
3,3
24,13
1,1
3,0
52,26
50,50
66,66
37,37
71,71
33,6
82,82
61,14
28,82
85,56
2,2
47,68
6,23
79,46
52,54
25,25
47,94
89,87
21,22
68,84
42,42
36,36
15,7
69,69
72,52
55,55
23,23
36,36
64,93
47,47
57,57
90,8
90,66
97,70
87,33
35,35
69,29
65,61
77,54
35,35
83,83
62,20
2,2
31,14
50,50
6,6
72,72
56,56
21,21
47,24
64,99
2,89
26,43
85,20
91,24
72,72
79,79
30,28
1,14
88,88
95,95
55,26
64,64
34,77
24,27
28,28
97,39
87,87
23,23
83,83
17,76
91,91
52,52
15,77
12,12
4,1
75,84
70,62
32,7
97,97
39,43
5,5
77,87
47,94
65,65
52,52
58,58
33,33
61,61
16,16
90,90
42,42
13,52
8,73
87,50
32,36
52,26
74,70
9,9
16,16
62,62
5,49
92,92
35,35
14,59
32,32
16,16
97,97
6,6
26,26
33,33
47,42
88,33
4,27
20,20
41,41
97,66
27,6
98,98
57,57
64,77
84,84
26,26
12,12
2,27
13,13
42,42
16,16
27,6
56,56
2,49
73,45
47,47
49,49
23,85
88,88
85,13
89,87
16,74
71,71
21,16
27,27
67,67
93,93
35,33
10,33
93,67
89,89
17,17
26,32
2,16
12,1
61,14
52,52
1,1
86,75
64,64
78,26
9,9
51,23
65,65
92,96
89,89
13,24
8,8
20,51
64,64
19,91
56,64
96,96
68,68
92,40
31,8
20,47
0,19
93,39
37,37
68,41
58,2
16,16
29,29
65,65
14,39
2,27
95,95
58,52
33,84
48,11
78,6
1,1
59,66
29,29
51,39
69,4
96,35
87,87
19,91
22,22
35,35
46,69
82,82
68,68
42,12
83,83
5,20
18,30
98,98
46,23
56,66
24,24
47,60
44,44
85,13
77,77
58,61
55,68
35,69
46,22
99,41
35,61
55,41
53,53
9,14
12,63
36,21
2,76
78,2
69,85
43,46
84,46
87,87
48,48
36,77
84,69
54,54
18,37
92,4
26,21
4,4
93,49
62,62
2,72
70,38
10,65
16,16
2,2
14,39
52,52
21,14
98,98
29,99
55,30
80,36
13,55
46,46
60,66
26,26
51,51
91,24
82,98
73,40
37,81
11,49
65,8
56,66
82,82
28,24
24,4
89,87
63,63
63,63
3,6
25,12
59,97
64,84
4,4
14,79
66,66
40,98
58,48
65,65
14,14
7,39
64,8
34,34
59,59
27,27
86,86
48,31
81,81
99,97
83,83
73,51
19,91
62,20
52,52
60,36
34,43
41,7
36,36
25,79
21,3
90,90
85,35
51,43
24,52
17,43
3,80
9,73
75,75
48,5
48,86
52,52
21,14
32,32
34,34
99,97
28,24
92,99
67,67
5,20
16,1
25,42
79,79
66,84
0,23
47,47
7,25
65,65
44,44
13,13
17,17
11,12
71,81
31,14
10,48
40,40
13,13
46,94
1,27
51,20
3,44
77,77
86,86
45,45
80,80
59,35
56,43
86,26
18,18
16,16
69,29
6,56
26,16
87,50
2,29
8,8
11,3
85,85
84,84
31,31
36,36
46,46
6,64
86,47
75,51
20,23
25,79
36,36
57,57
53,53
95,95
98,98
95,92
95,92
55,14
58,58
21,21
87,68
32,32
90,94
37,37
69,41
42,42
63,63
84,84
93,93
30,28
47,28
72,99
28,75
80,80
94,27
46,46
23,23
85,39
41,26
2,8
91,86
22,22
60,19
41,86
96,21
52,85
78,46
36,20
20,20
73,8
67,5
50,91
93,93
37,40
31,25
40,15
91,91
30,30
50,5
33,21
25,85
35,65
70,38
89,89
0,28
37,38
10,10
8,8
28,98
79,17
55,55
70,70
92,92
3,19
76,40
57,67
35,17
63,83
47,47
32,32
27,27
11,11
60,60
62,34
66,66
81,81
33,6
33,78
97,89
92,92
89,89
98,3
79,66
8,8
98,98
5,22
96,96
83,79
73,51
77,24
57,3
89,86
38,56
85,85
68,88
73,73
47,87
23,8
24,63
6,6
99,99
41,26
1,1
18,30
0,0
10,2
21,66
40,40
61,61
46,40
81,81
94,94
64,63
22,22
93,48
36,36
99,21
4,37
31,31
29,31
93,93
53,53
71,87
96,30
78,80
82,82
22,66
7,68
87,16
64,64
69,69
74,55
99,99
67,8
81,81
63,85
85,84
64,58
94,94
7,7
40,90
8,35
7,79
30,28
31,2
14,39
40,40
73,41
27,27
86,9
9,9
71,71
83,32
65,65
38,71
66,84
28,28
46,46
64,64
49,49
14,39
14,65
84,73
14,12
17,81
31,31
37,38
12,12
84,84
66,42
2,97
21,16
40,92
85,56
56,56
97,33
70,38
85,85
43,43
35,33
85,56
55,55
7,7
57,57
40,10
85,85
19,72
53,9
98,98
61,21
22,22
39,39
39,39
85,85
62,34
1,1
75,30
49,23
71,48
85,67
32,72
85,85
40,26
21,21
45,45
3,34
63,51
35,23
32,32
27,27
23,23
49,49
37,37
86,86
49,49
10,15
30,30
55,34
50,35
3,3
54,54
92,19
73,73
23,73
94,91
71,76
69,43
9,14
1,26
22,22
53,92
37,40
66,66
56,56
37,37
31,31
97,3
99,99
69,69
79,17
49,49
81,81
0,0
49,49
31,12
38,68
41,88
12,84
11,44
20,20
50,29
51,45
36,36
84,84
77,24
73,51
47,47
92,32
89,95
27,27
79,71
71,10
33,37
96,39
64,39
37,37
44,44
51,39
59,35
45,45
73,73
11,63
49,23
62,47
48,48
69,37
94,4
43,4
39,57
28,28
62,74
30,30
28,24
64,64
85,84
41,14
52,52
94,27
17,19
39,2
40,40
63,3
90,22
51,10
61,21
98,1
36,36
48,56
57,58
70,17
80,80
65,10
34,43
73,19
67,67
56,37
66,78
80,84
68,94
83,83
43,22
57,55
87,84
21,21
61,4
28,88
66,93
42,42
27,58
40,5
10,10
14,14
47,94
5,5
83,83
26,69
38,38
60,60
53,34
83,22
2,2
86,86
60,60
78,57
7,39
85,85
66,78
96,96
55,51
49,23
76,94
38,38
80,80
32,55
24,97
44,44
1,1
21,45
19,19
57,57
49,49
79,79
43,88
5,16
84,65
81,81
86,34
53,53
3,6
51,83
34,34
46,69
45,45
80,84
7,69
10,10
43,97
60,60
41,96
28,28
96,96
88,6
23,15
20,50
58,98
53,53
15,15
98,98
47,47
86,86
52,99
30,30
35,1
88,5
21,21
53,96
28,16
19,18
73,56
78,21
3,19
30,30
38,81
36,75
87,68
55,97
5,14
11,85
83,63
3,34
62,47
11,11
65,57
37,94
85,35
90,90
23,13
4,4
54,54
54,77
74,74
50,91
18,19
18,21
58,58
80,94
25,40
26,68
46,94
14,23
51,37
7,61
49,49
73,40
29,64
66,15
33,33
55,68
68,45
66,33
52,76
57,57
19,19
24,95
38,11
55,74
44,44
3,30
70,92
85,85
63,63
72,72
29,56
40,90
70,38
78,82
42,42
43,44
47,45
13,13
32,72
26,26
91,35
41,50
51,51
46,69
80,4
14,14
90,50
26,4
56,41
12,41
74,97
44,45
94,94
92,99
78,47
87,41
50,91
99,99
32,13
67,94
94,15
21,3
53,9
7,6
40,75
48,97
0,0
28,47
15,15
22,80
50,91
36,61
44,64
34,74
70,70
12,12
20,29
30,79
42,42
61,85
91,86
66,84
60,60
5,5
6,6
27,27
77,77
32,32
66,66
91,20
61,61
48,42
27,27
28,69
64,32
70,70
59,59
0,0
69,48
64,39
44,67
32,32
38,38
0,28
33,6
71,32
45,38
30,25
82,49
96,92
82,38
96,70
67,37
94,36
31,10
3,3
64,96
41,17
96,29
80,4
18,66
21,21
15,15
18,18
33,78
10,10
18,11
55,32
94,98
58,1
70,70
99,99
32,13
38,47
58,41
30,66
35,29
75,39
68,32
94,94
72,57
62,34
44,27
40,16
25,25
27,6
78,2
76,16
4,4
27,27
22,22
35,35
80,90
20,20
11,86
94,87
26,26
1,88
87,87
18,12
42,42
43,43
81,26
89,29
48,96
8,35
10,41
4,57
33,33
80,94
20,20
51,48
23,23
31,52
94,94
23,23
91,87
73,31
49,49
33,33
71,71
87,21
16,30
79,79
43,31
84,87
6,6
66,22
29,1
28,28
96,97
54,92
13,13
20,76
69,69
72,23
78,66
58,58
63,89
99,99
73,51
51,51
86,94
97,5
96,9
78,78
0,0
91,35
54,77
71,71
16,3
51,51
58,58
9,76
34,34
6,61
38,38
36,18
46,64
20,60
13,96
20,79
77,50
62,28
16,84
88,5
87,41
57,31
97,65
45,21
1,1
77,86
83,26
47,47
2,2
41,72
68,68
18,5
75,79
38,38
70,70
38,38
16,16
96,13
92,92
57,39
88,91
95,31
61,67
57,57
66,27
64,64
52,52
24,27
59,10
35,35
25,25
13,98
18,14
20,55
64,63
21,22
13,68
19,19
3,57
34,96
96,96
54,54
53,32
38,38
37,37
62,74
46,42
11,11
53,88
97,97
3,49
4,4
43,60
89,89
90,90
44,26
63,83
11,11
63,45
96,66
46,7
74,12
70,80
86,86
15,51
93,97
34,34
29,5
63,83
2,2
29,29
95,95
41,75
37,39
85,85
63,63
95,31
49,49
21,68
68,71
68,35
98,98
67,5
55,17
83,90
63,87
44,46
20,20
44,44
14,14
58,32
76,76
22,16
82,82
68,68
54,60
36,36
39,73
20,29
14,14
25,58
97,66
56,13
64,84
56,23
84,38
85,85
19,48
57,57
4,4
76,76
67,67
63,63
3,13
88,5
76,76
35,33
21,28
18,6
14,39
89,89
33,74
72,69
5,93
17,44
67,18
76,76
1,88
58,2
61,38
48,11
80,21
76,14
22,22
85,85
63,74
51,60
37,37
67,12
29,81
47,94
60,42
38,33
76,76
92,27
25,83
71,32
18,87
39,39
64,27
27,13
18,37
42,42
83,81
92,92
68,68
67,82
40,90
41,75
18,12
51,10
85,99
84,84
39,39
60,34
90,90
58,58
35,35
62,20
83,18
39,39
47,28
46,94
61,61
59,77
99,41
47,73
64,64
8,61
27,29
69,40
81,76
78,78
56,57
49,23
64,26
84,84
90,67
28,28
72,72
22,38
79,79
8,8
56,56
18,18
32,88
5,0
5,5
2,2
73,40
67,97
76,40
49,23
83,83
17,17
13,68
4,4
58,58
16,16
53,3
61,13
79,79
84,26
41,26
58,58
58,58
40,75
23,85
33,26
30,28
29,82
29,29
51,51
54,92
43,43
76,76
36,36
63,63
16,16
23,23
44,7
43,43
32,36
28,28
46,23
78,78
99,97
43,43
3,3
95,92
63,63
27,6
2,29
92,25
46,94
89,87
67,84
88,37
1,1
56,56
38,38
16,91
29,29
44,44
74,64
87,87
78,88
96,54
56,23
68,68
49,49
9,26
95,13
85,1
55,12
2,2
51,10
34,34
66,66
55,18
53,32
69,41
38,43
98,98
74,74
75,90
0,27
58,58
80,46
38,38
16,63
38,51
74,81
4,57
13,13
71,75
39,25
55,55
37,37
4,4
53,53
96,96
48,88
84,23
35,35
99,99
68,68
79,79
72,72
94,49
96,49
77,43
77,77
38,5
9,9
37,33
72,30
87,87
75,75
80,39
59,53
62,4
65,90
8,8
67,64
40,90
97,97
32,64
52,85
14,12
42,42
41,75
37,39
87,38
39,39
53,32
73,43
59,21
77,77
73,73
70,41
16,16
68,84
55,59
32,99
99,99
87,87
70,70
1,1
35,35
73,37
28,80
78,78
62,28
22,13
94,32
15,15
0,77
97,97
81,70
53,51
98,81
35,94
28,47
69,27
97,97
28,69
67,64
64,8
34,34
70,70
45,4
75,30
73,51
30,30
71,71
80,80
63,68
85,85
49,31
43,43
6,23
78,78
20,20
89,22
74,74
25,25
11,75
91,21
99,99
82,9
23,55
14,70
21,3
56,3
86,86
19,44
71,10
47,47
14,17
77,77
58,81
55,73
8,8
40,90
71,97
42,83
0,82
97,97
10,72
41,41
53,26
72,53
32,53
12,12
63,51
84,58
4,4
91,87
83,81
51,51
85,85
2,44
45,45
3,3
76,39
63,57
34,43
61,61
17,17
4,4
99,33
21,91
3,3
60,60
32,81
79,77
7,7
60,60
76,76
76,14
63,13
97,97
40,40
27,27
80,93
13,55
33,90
45,45
77,77
41,15
71,8
53,9
55,29
73,51
65,49
31,31
4,4
40,40
70,70
22,35
34,34
2,2
52,52
18,18
87,25
66,66
20,86
70,41
53,51
20,35
99,38
33,33
76,76
3,29
46,46
54,7
49,49
40,86
69,37
38,38
35,65
9,92
75,75
32,51
58,58
31,90
35,35
53,2
79,79
90,90
62,67
75,75
24,86
91,24
3,19
55,68
35,99
91,86
89,89
64,8
66,66
7,87
73,98
61,74
79,77
56,28
68,68
20,55
58,18
5,5
88,88
48,5
52,46
90,70
59,59
15,15
77,77
1,1
61,61
68,93
29,26
42,83
28,28
15,57
66,66
28,69
94,94
57,59
80,52
36,15
34,34
32,79
83,83
94,94
41,95
38,4
13,13
64,79
47,47
95,95
95,95
15,15
3,0
9,71
51,51
52,52
20,99
10,2
83,26
33,33
26,69
73,73
19,48
52,52
90,90
65,65
71,92
68,68
53,53
36,8
31,52
33,49
4,4
28,28
64,8
63,63
70,84
84,87
78,95
64,8
82,95
78,67
6,6
7,43
29,29
9,76
11,35
8,8
50,42
4,4
83,87
81,81
76,5
62,62
27,27
33,0
7,7
87,73
7,7
27,27
23,87
45,45
45,53
15,99
76,76
58,65
58,67
43,43
61,61
29,29
63,63
18,94
11,11
98,98
19,19
75,59
7,7
10,10
23,4
64,8
24,23
88,88
5,57
64,9
83,83
71,4
13,13
30,28
79,84
99,99
36,20
98,55
55,3
38,63
1,67
45,45
21,16
12,12
92,36
43,88
47,42
52,57
34,34
87,17
7,7
8,3
12,74
23,84
98,98
61,21
99,99
54,77
22,22
0,50
89,40
44,79
30,97
71,71
77,90
13,13
77,18
79,76
97,57
29,53
31,31
99,18
39,48
90,68
61,27
4,50
99,99
15,15
51,83
82,22
87,27
59,66
28,28
86,47
80,80
84,15
95,5
32,51
37,40
28,28
73,73
78,82
47,11
26,34
72,80
89,89
80,6
0,0
79,79
86,26
81,51
88,75
58,98
91,91
63,63
82,82
75,1
60,8
18,6
81,81
35,33
66,66
89,89
24,24
46,64
16,3
35,95
22,2
30,2
99,21
53,8
27,89
26,68
77,77
73,73
99,51
65,65
55,19
94,94
14,14
42,45
44,44
30,30
26,11
81,17
55,55
9,9
88,88
33,78
15,81
7,7
50,35
68,68
57,57
10,10
10,32
12,94
16,16
11,26
53,2
77,16
19,65
84,65
60,44
99,70
54,54
85,85
78,91
20,20
30,28
14,14
29,29
43,43
50,50
57,57
26,96
81,48
20,9
51,51
92,25
85,35
89,31
33,18
96,96
30,28
29,29
93,93
84,30
91,72
17,21
55,55
19,9
26,4
92,32
74,4
31,31
41,50
78,88
4,31
77,18
33,84
56,81
31,31
75,75
80,80
86,86
7,64
94,94
11,38
26,82
55,68
17,6
55,55
82,82
34,34
79,79
1,88
90,5
45,21
22,22
74,60
14,14
22,22
62,67
74,74
58,41
28,28
90,19
52,59
91,13
36,75
35,35
40,55
0,42
76,5
67,63
78,78
61,42
97,97
48,9
35,35
36,21
70,70
10,40
69,69
4,82
72,61
64,39
17,56
88,78
36,95
7,68
71,71
88,88
69,69
55,68
85,10
83,83
40,90
80,14
90,90
82,57
14,86
59,9
38,38
24,24
97,96
40,75
79,17
88,81
39,39
